index,true_label,random_label,predicted,raw_answer
6453,cattle,keyboard,CL,NO
6454,raccoon,maple_tree,CL,NO
6455,ray,skunk,CL,NO
6456,cup,otter,CL,NO
6457,dolphin,caterpillar,CL,NO
6458,road,orange,CL,NO
6459,squirrel,crab,CL,NO
6460,maple_tree,flatfish,CL,NO
6461,rocket,shark,CL,NO
6462,bed,bus,CL,NO
6463,shrew,shark,CL,NO
6464,couch,bear,CL,NO
6465,snake,wardrobe,CL,NO
6466,turtle,rose,CL,NO
6467,skyscraper,wardrobe,CL,NO
6468,lizard,wardrobe,CL,NO
6469,lizard,plain,OL,YES
6470,lawn_mower,mountain,CL,NO
6471,baby,caterpillar,CL,NO
6472,maple_tree,otter,CL,NO
6473,table,mushroom,CL,NO
6474,lobster,bicycle,CL,NO
6475,plain,couch,CL,NO
6476,pickup_truck,butterfly,CL,NO
6477,television,possum,CL,NO
6478,plain,cloud,OL,YES
6479,squirrel,clock,CL,NO
6480,cup,plate,OL,YES
6481,trout,television,CL,NO
6482,cockroach,can,CL,NO
6483,aquarium_fish,raccoon,CL,NO
6484,caterpillar,bear,CL,NO
6485,whale,poppy,CL,NO
6486,palm_tree,snake,CL,NO
6487,crab,caterpillar,CL,NO
6488,couch,shark,CL,NO
6489,cloud,crab,CL,NO
6490,spider,crab,CL,NO
6491,turtle,otter,CL,NO
6492,tractor,dinosaur,CL,NO
6493,sweet_pepper,seal,CL,NO
6494,spider,tulip,CL,NO
6495,lamp,chair,CL,NO
6496,pear,wolf,CL,NO
6497,worm,pear,CL,NO
6498,camel,aquarium_fish,CL,NO
6499,leopard,road,CL,NO
6500,snail,tiger,CL,NO
6501,whale,bridge,CL,NO
6502,plate,house,OL,YES
6503,skunk,willow_tree,CL,NO
6504,aquarium_fish,rocket,CL,NO
6505,whale,clock,CL,NO
6506,bottle,shark,CL,NO
6507,chimpanzee,beaver,CL,NO
6508,lobster,train,CL,NO
6509,palm_tree,lawn_mower,CL,NO
6510,skyscraper,bicycle,CL,NO
6511,crab,bridge,CL,NO
6512,orchid,maple_tree,CL,NO
6513,spider,spider,OL,YES
6514,beaver,bee,CL,NO
6515,maple_tree,bear,CL,NO
6516,wardrobe,pear,CL,NO
6517,couch,butterfly,CL,NO
6518,shrew,fox,OL,YES
6519,bicycle,castle,CL,NO
6520,house,crocodile,CL,NO
6521,rocket,dolphin,CL,NO
6522,palm_tree,beaver,CL,NO
6523,otter,bear,OL,YES
6524,rose,cattle,CL,NO
6525,orchid,chair,CL,NO
6526,clock,rabbit,CL,NO
6527,hamster,worm,CL,NO
6528,possum,leopard,CL,NO
6529,bus,chair,CL,NO
6530,elephant,bottle,CL,NO
6531,trout,castle,CL,NO
6532,seal,butterfly,CL,NO
6533,seal,bicycle,CL,NO
6534,poppy,plain,CL,NO
6535,can,turtle,CL,NO
6536,wardrobe,apple,CL,NO
6537,lobster,shrew,CL,NO
6538,wolf,castle,CL,NO
6539,crocodile,seal,OL,YES
6540,bicycle,cattle,CL,NO
6541,raccoon,tank,CL,NO
6542,keyboard,butterfly,CL,NO
6543,woman,flatfish,CL,NO
6544,clock,bowl,CL,NO
6545,lamp,rocket,CL,NO
6546,telephone,sea,CL,NO
6547,cup,raccoon,CL,NO
6548,table,beetle,CL,NO
6549,camel,camel,OL,YES
6550,road,bicycle,CL,NO
6551,otter,otter,OL,YES
6552,rose,rocket,CL,NO
6553,lamp,seal,CL,NO
6554,mountain,palm_tree,CL,NO
6555,hamster,camel,CL,NO
6556,cattle,pickup_truck,CL,NO
6557,elephant,lamp,CL,NO
6558,worm,cockroach,CL,NO
6559,butterfly,turtle,CL,NO
6560,fox,rocket,CL,NO
6561,beetle,squirrel,CL,NO
6562,porcupine,pine_tree,CL,NO
6563,bed,chair,CL,NO
6564,lamp,rose,CL,NO
6565,beaver,mushroom,CL,NO
6566,train,kangaroo,CL,NO
6567,tiger,elephant,OL,YES
6568,dolphin,wardrobe,CL,NO
6569,bowl,palm_tree,CL,NO
6570,sunflower,fox,CL,NO
6571,pine_tree,train,CL,NO
6572,rocket,sweet_pepper,CL,NO
6573,trout,pine_tree,CL,NO
6574,keyboard,cockroach,CL,NO
6575,otter,willow_tree,OL,YES
6576,dolphin,maple_tree,CL,NO
6577,train,chimpanzee,CL,NO
6578,sunflower,orange,OL,YES
6579,camel,bus,CL,NO
6580,man,mountain,CL,NO
6581,shark,hamster,CL,NO
6582,bee,bicycle,CL,NO
6583,bed,snake,CL,NO
6584,lion,plate,CL,NO
6585,chimpanzee,butterfly,CL,NO
6586,lion,road,CL,NO
6587,trout,bus,CL,NO
6588,lion,spider,CL,NO
6589,couch,butterfly,CL,NO
6590,turtle,otter,CL,NO
6591,beaver,pear,CL,NO
6592,orchid,clock,CL,NO
6593,sweet_pepper,beaver,CL,NO
6594,cup,ray,CL,NO
6595,palm_tree,apple,CL,NO
6596,lawn_mower,skunk,CL,NO
6597,tractor,leopard,CL,NO
6598,sweet_pepper,castle,CL,NO
6599,possum,shark,CL,NO
6600,can,bridge,OL,YES
6601,spider,turtle,CL,NO
6602,bottle,streetcar,CL,NO
6603,orange,camel,CL,NO
6604,porcupine,butterfly,CL,NO
6605,caterpillar,oak_tree,OL,YES
6606,kangaroo,pear,CL,NO
6607,apple,porcupine,CL,NO
6608,willow_tree,dinosaur,CL,NO
6609,tank,flatfish,CL,NO
6610,kangaroo,rabbit,CL,NO
6611,rose,butterfly,CL,NO
6612,table,camel,CL,NO
6613,bottle,tiger,CL,NO
6614,plate,bed,CL,NO
6615,cockroach,chimpanzee,CL,NO
6616,beetle,train,CL,NO
6617,lizard,boy,CL,NO
6618,forest,girl,CL,NO
6619,leopard,camel,CL,NO
6620,tank,orange,CL,NO
6621,plate,road,CL,NO
6622,mountain,chair,CL,NO
6623,tulip,lamp,CL,NO
6624,crocodile,chimpanzee,CL,NO
6625,lamp,plate,CL,NO
6626,snake,lizard,CL,NO
6627,turtle,crab,OL,YES
6628,crocodile,flatfish,CL,NO
6629,crab,rabbit,CL,NO
6630,snake,tiger,CL,NO
6631,turtle,boy,CL,NO
6632,raccoon,caterpillar,CL,NO
6633,possum,table,OL,YES
6634,rocket,mushroom,CL,NO
6635,tractor,bridge,CL,NO
6636,hamster,aquarium_fish,CL,NO
6637,bus,keyboard,CL,NO
6638,telephone,palm_tree,CL,NO
6639,keyboard,motorcycle,CL,NO
6640,crocodile,skyscraper,CL,NO
6641,bed,beaver,CL,NO
6642,bowl,bear,CL,NO
6643,train,porcupine,CL,NO
6644,bear,bridge,CL,NO
6645,snake,sunflower,CL,NO
6646,whale,telephone,CL,NO
6647,willow_tree,caterpillar,CL,NO
6648,aquarium_fish,orange,CL,NO
6649,telephone,tulip,CL,NO
6650,chimpanzee,sunflower,CL,NO
6651,shark,trout,CL,NO
6652,butterfly,man,CL,NO
6653,leopard,chimpanzee,CL,NO
6654,lawn_mower,seal,CL,NO
6655,couch,bottle,CL,NO
6656,snail,road,CL,NO
6657,woman,girl,OL,YES
6658,cattle,turtle,CL,NO
6659,maple_tree,can,CL,NO
6660,tulip,bowl,CL,NO
6661,kangaroo,pine_tree,CL,NO
6662,orange,bear,CL,NO
6663,chimpanzee,baby,CL,NO
6664,pear,spider,CL,NO
6665,bus,spider,CL,NO
6666,ray,forest,CL,NO
6667,chair,streetcar,CL,NO
6668,pear,chimpanzee,CL,NO
6669,clock,bear,CL,NO
6670,road,hamster,CL,NO
6671,snail,television,CL,NO
6672,tulip,cup,CL,NO
6673,sea,dinosaur,CL,NO
6674,clock,tractor,CL,NO
6675,sweet_pepper,seal,CL,NO
6676,snail,apple,CL,NO
6677,mouse,bear,CL,NO
6678,willow_tree,chimpanzee,CL,NO
6679,beetle,telephone,CL,NO
6680,lamp,plain,OL,YES
6681,maple_tree,baby,CL,NO
6682,train,plain,OL,YES
6683,tractor,palm_tree,CL,NO
6684,butterfly,porcupine,CL,NO
6685,lion,tulip,CL,NO
6686,castle,tulip,CL,NO
6687,motorcycle,bed,CL,NO
6688,crab,boy,CL,NO
6689,trout,aquarium_fish,CL,NO
6690,wardrobe,ray,CL,NO
6691,bottle,cloud,CL,NO
6692,woman,spider,CL,NO
6693,rocket,rabbit,CL,NO
6694,dolphin,bowl,CL,NO
6695,rabbit,butterfly,CL,NO
6696,keyboard,snail,CL,NO
6697,porcupine,mushroom,CL,NO
6698,flatfish,kangaroo,CL,NO
6699,squirrel,apple,CL,NO
6700,raccoon,ray,CL,NO
6701,bicycle,can,CL,NO
6702,bridge,bus,CL,NO
6703,crocodile,girl,CL,NO
6704,maple_tree,crab,CL,NO
6705,seal,bed,CL,NO
6706,squirrel,squirrel,OL,YES
6707,baby,whale,CL,NO
6708,rabbit,road,CL,NO
6709,bear,lobster,CL,NO
6710,motorcycle,beetle,CL,NO
6711,tractor,turtle,CL,NO
6712,sweet_pepper,sweet_pepper,OL,YES
6713,leopard,shrew,OL,YES
6714,rabbit,turtle,CL,NO
6715,streetcar,bee,CL,NO
6716,pear,worm,CL,NO
6717,pickup_truck,bear,CL,NO
6718,motorcycle,lawn_mower,CL,NO
6719,orange,oak_tree,OL,YES
6720,spider,cup,CL,NO
6721,snail,woman,CL,NO
6722,lizard,aquarium_fish,CL,NO
6723,pear,lawn_mower,CL,NO
6724,seal,bus,CL,NO
6725,orchid,telephone,CL,NO
6726,table,whale,CL,NO
6727,girl,motorcycle,CL,NO
6728,chair,rocket,CL,NO
6729,crab,whale,CL,NO
6730,house,shark,CL,NO
6731,spider,raccoon,CL,NO
6732,turtle,palm_tree,CL,NO
6733,motorcycle,leopard,CL,NO
6734,flatfish,crab,OL,YES
6735,castle,flatfish,CL,NO
6736,lawn_mower,palm_tree,CL,NO
6737,rose,pine_tree,CL,NO
6738,television,butterfly,CL,NO
6739,rose,aquarium_fish,CL,NO
6740,boy,bottle,CL,NO
6741,motorcycle,can,CL,NO
6742,spider,lion,CL,NO
6743,cup,sunflower,CL,NO
6744,elephant,streetcar,CL,NO
6745,caterpillar,orchid,OL,YES
6746,pine_tree,couch,CL,NO
6747,mountain,sunflower,CL,NO
6748,willow_tree,keyboard,CL,NO
6749,forest,chimpanzee,CL,NO
6750,shrew,cup,CL,NO
6751,poppy,cloud,CL,NO
6752,dinosaur,lawn_mower,CL,NO
6753,tiger,tiger,CL,NO
6754,rose,bridge,CL,NO
6755,crab,beetle,CL,NO
6756,bed,fox,CL,NO
6757,leopard,whale,CL,NO
6758,mountain,shrew,CL,NO
6759,snake,porcupine,CL,NO
6760,lobster,lawn_mower,CL,NO
6761,sunflower,sweet_pepper,OL,YES
6762,clock,spider,CL,NO
6763,plate,mouse,CL,NO
6764,caterpillar,cloud,CL,NO
6765,wolf,chair,CL,NO
6766,palm_tree,lamp,CL,NO
6767,aquarium_fish,plain,CL,NO
6768,seal,pickup_truck,CL,NO
6769,turtle,woman,CL,NO
6770,pickup_truck,tank,CL,NO
6771,clock,tank,CL,NO
6772,plain,tiger,CL,NO
6773,maple_tree,table,CL,NO
6774,shrew,shrew,OL,YES
6775,raccoon,rocket,CL,NO
6776,keyboard,squirrel,CL,NO
6777,otter,snake,CL,NO
6778,road,pear,CL,NO
6779,pickup_truck,snail,CL,NO
6780,pickup_truck,palm_tree,CL,NO
6781,chair,wardrobe,CL,NO
6782,fox,lawn_mower,CL,NO
6783,cockroach,caterpillar,OL,YES
6784,bridge,skyscraper,CL,NO
6785,bed,wolf,CL,NO
6786,raccoon,lion,CL,NO
6787,porcupine,maple_tree,CL,NO
6788,plate,fox,CL,NO
6789,hamster,telephone,CL,NO
6790,willow_tree,girl,CL,NO
6791,lobster,squirrel,CL,NO
6792,beetle,bridge,CL,NO
6793,can,rose,CL,NO
6794,orchid,wolf,CL,NO
6795,keyboard,chimpanzee,CL,NO
6796,train,mountain,CL,NO
6797,pear,fox,CL,NO
6798,tractor,willow_tree,CL,NO
6799,flatfish,keyboard,CL,NO
6800,mushroom,wardrobe,CL,NO
6801,tulip,lobster,CL,NO
6802,lion,kangaroo,CL,NO
6803,apple,pear,CL,NO
6804,lobster,castle,CL,NO
6805,pickup_truck,baby,CL,NO
6806,rose,caterpillar,CL,NO
6807,house,otter,CL,NO
6808,seal,bed,CL,NO
6809,mountain,bicycle,CL,NO
6810,plate,telephone,CL,NO
6811,skyscraper,butterfly,CL,NO
6812,can,train,CL,NO
6813,whale,bed,CL,NO
6814,shrew,spider,CL,NO
6815,ray,lobster,CL,NO
6816,bee,bridge,CL,NO
6817,baby,motorcycle,CL,NO
6818,train,shark,CL,NO
6819,squirrel,wardrobe,CL,NO
6820,kangaroo,bottle,CL,NO
6821,crocodile,telephone,CL,NO
6822,table,sea,CL,NO
6823,rose,rocket,CL,NO
6824,sweet_pepper,orchid,CL,NO
6825,girl,train,CL,NO
6826,wolf,spider,CL,NO
6827,hamster,plate,CL,NO
6828,cockroach,maple_tree,CL,NO
6829,palm_tree,cattle,CL,NO
6830,poppy,camel,CL,NO
6831,couch,mushroom,OL,YES
6832,bicycle,beaver,CL,NO
6833,bridge,snail,CL,NO
6834,beaver,pine_tree,CL,NO
6835,bridge,bottle,CL,NO
6836,train,road,OL,YES
6837,crocodile,bus,CL,NO
6838,palm_tree,house,CL,NO
6839,willow_tree,tractor,CL,NO
6840,rocket,cloud,CL,NO
6841,boy,train,CL,NO
6842,spider,willow_tree,OL,YES
6843,lamp,hamster,CL,NO
6844,bowl,spider,CL,NO
6845,mushroom,cockroach,CL,NO
6846,lawn_mower,mushroom,CL,NO
6847,streetcar,ray,CL,NO
6848,mushroom,bicycle,CL,NO
6849,fox,butterfly,CL,NO
6850,plate,tank,CL,NO
6851,apple,sea,CL,NO
6852,maple_tree,plain,CL,NO
6853,motorcycle,television,CL,NO
6854,beaver,shrew,OL,YES
6855,mouse,dinosaur,CL,NO
6856,beetle,rocket,CL,NO
6857,lamp,bottle,CL,NO
6858,pine_tree,mountain,CL,NO
6859,lobster,wolf,CL,NO
6860,whale,pine_tree,CL,NO
6861,crocodile,can,CL,NO
6862,crab,boy,CL,NO
6863,lion,fox,CL,NO
6864,plate,woman,CL,NO
6865,poppy,fox,CL,NO
6866,possum,rocket,CL,NO
6867,seal,beetle,OL,YES
6868,bear,leopard,CL,NO
6869,plate,streetcar,CL,NO
6870,motorcycle,table,CL,NO
6871,tank,raccoon,CL,NO
6872,bottle,can,CL,NO
6873,mountain,leopard,CL,NO
6874,boy,plate,CL,NO
6875,road,bowl,CL,NO
6876,poppy,clock,CL,NO
6877,snail,palm_tree,CL,NO
6878,baby,orange,CL,NO
6879,possum,caterpillar,CL,NO
6880,whale,ray,OL,YES
6881,clock,sweet_pepper,CL,NO
6882,train,oak_tree,CL,NO
6883,pine_tree,elephant,CL,NO
6884,lion,dinosaur,CL,NO
6885,shrew,caterpillar,CL,NO
6886,kangaroo,couch,CL,NO
6887,leopard,orchid,CL,NO
6888,porcupine,table,CL,NO
6889,oak_tree,willow_tree,OL,YES
6890,trout,chair,CL,NO
6891,wardrobe,kangaroo,CL,NO
6892,shark,spider,CL,NO
6893,aquarium_fish,porcupine,CL,NO
6894,possum,whale,CL,NO
6895,motorcycle,dolphin,CL,NO
6896,bear,camel,CL,NO
6897,poppy,chair,CL,NO
6898,mountain,bee,CL,NO
6899,sweet_pepper,dinosaur,CL,NO
6900,raccoon,bicycle,CL,NO
6901,baby,bridge,CL,NO
6902,otter,cloud,CL,NO
6903,bicycle,train,CL,NO
6904,plain,trout,CL,NO
6905,shark,bear,CL,NO
6906,turtle,mushroom,CL,NO
6907,snake,sea,CL,NO
6908,camel,fox,CL,NO
6909,tiger,clock,CL,NO
6910,bee,forest,CL,NO
6911,plate,mouse,CL,NO
6912,girl,apple,CL,NO
6913,boy,kangaroo,CL,NO
6914,rabbit,butterfly,CL,NO
6915,pickup_truck,fox,CL,NO
6916,palm_tree,shark,CL,NO
6917,bee,trout,CL,NO
6918,bridge,clock,CL,NO
6919,ray,whale,CL,NO
6920,lobster,plain,CL,NO
6921,forest,sea,CL,NO
6922,dolphin,leopard,CL,NO
6923,baby,leopard,CL,NO
6924,table,leopard,CL,NO
6925,beaver,crocodile,OL,YES
6926,willow_tree,seal,CL,NO
6927,kangaroo,pine_tree,CL,NO
6928,ray,dinosaur,CL,NO
6929,road,beaver,CL,NO
6930,wolf,table,CL,NO
6931,skunk,poppy,CL,NO
6932,snake,couch,CL,NO
6933,bottle,raccoon,CL,NO
6934,orange,maple_tree,CL,NO
6935,castle,hamster,CL,NO
6936,dolphin,oak_tree,CL,NO
6937,chair,motorcycle,CL,NO
6938,chimpanzee,keyboard,CL,NO
6939,oak_tree,orchid,CL,NO
6940,worm,cloud,CL,NO
6941,train,flatfish,CL,NO
6942,couch,elephant,CL,NO
6943,oak_tree,willow_tree,OL,YES
6944,television,tractor,CL,NO
6945,bottle,camel,CL,NO
6946,streetcar,train,CL,NO
6947,flatfish,butterfly,CL,NO
6948,boy,girl,OL,YES
6949,boy,house,CL,NO
6950,television,keyboard,CL,NO
6951,dinosaur,chair,CL,NO
6952,lizard,sweet_pepper,CL,NO
6953,porcupine,bee,CL,NO
6954,poppy,worm,CL,NO
6955,orange,mushroom,CL,NO
6956,tulip,leopard,CL,NO
6957,keyboard,mushroom,CL,NO
6958,lamp,couch,OL,YES
6959,sea,train,CL,NO
6960,pickup_truck,bowl,CL,NO
6961,sunflower,elephant,CL,NO
6962,bottle,streetcar,CL,NO
6963,turtle,palm_tree,CL,NO
6964,turtle,castle,CL,NO
6965,can,poppy,CL,NO
6966,lawn_mower,whale,CL,NO
6967,crab,mouse,CL,NO
6968,clock,lamp,OL,YES
6969,girl,house,CL,NO
6970,tractor,woman,CL,NO
6971,sweet_pepper,keyboard,CL,NO
6972,can,skunk,CL,NO
6973,pine_tree,hamster,CL,NO
6974,lion,hamster,CL,NO
6975,baby,chair,CL,NO
6976,raccoon,sea,CL,NO
6977,leopard,bus,CL,NO
6978,ray,pine_tree,CL,NO
6979,chimpanzee,plate,CL,NO
6980,television,television,OL,YES
6981,pear,bottle,CL,NO
6982,poppy,apple,CL,NO
6983,tank,dinosaur,CL,NO
6984,mushroom,orchid,CL,NO
6985,hamster,bridge,CL,NO
6986,pear,cockroach,CL,NO
6987,television,can,CL,NO
6988,boy,woman,CL,NO
6989,porcupine,girl,CL,NO
6990,lizard,maple_tree,CL,NO
6991,chimpanzee,girl,CL,NO
6992,pear,skunk,CL,NO
6993,beaver,bear,OL,YES
6994,dinosaur,oak_tree,CL,NO
6995,rose,plain,CL,NO
6996,raccoon,tractor,CL,NO
6997,streetcar,castle,CL,NO
6998,streetcar,pickup_truck,CL,NO
6999,train,rose,CL,NO
7000,butterfly,bus,CL,NO
7001,pickup_truck,can,CL,NO
7002,beetle,beetle,OL,YES
7003,lobster,beetle,OL,YES
7004,leopard,raccoon,OL,YES
7005,bowl,skunk,CL,NO
7006,bowl,lobster,CL,NO
7007,lawn_mower,clock,CL,NO
7008,pickup_truck,trout,CL,NO
7009,cattle,television,CL,NO
7010,rabbit,otter,CL,NO
7011,television,kangaroo,CL,NO
7012,pickup_truck,porcupine,CL,NO
7013,television,beetle,CL,NO
7014,house,lobster,CL,NO
7015,beaver,sunflower,CL,NO
7016,spider,possum,OL,YES
7017,beaver,chair,CL,NO
7018,cloud,mushroom,CL,NO
7019,tulip,cattle,CL,NO
7020,whale,raccoon,CL,NO
7021,tulip,fox,CL,NO
7022,snake,tulip,CL,NO
7023,streetcar,lawn_mower,CL,NO
7024,rabbit,crocodile,CL,NO
7025,apple,pine_tree,CL,NO
7026,motorcycle,skunk,CL,NO
7027,sunflower,lobster,CL,NO
7028,skunk,worm,CL,NO
7029,ray,crocodile,CL,NO
7030,castle,road,CL,NO
7031,beaver,telephone,CL,NO
7032,squirrel,palm_tree,CL,NO
7033,woman,possum,CL,NO
7034,cockroach,cloud,CL,NO
7035,plain,sea,CL,NO
7036,shark,kangaroo,CL,NO
7037,pine_tree,tank,CL,NO
7038,chair,maple_tree,CL,NO
7039,seal,lion,CL,NO
7040,table,wolf,CL,NO
7041,girl,raccoon,CL,NO
7042,mushroom,road,CL,NO
7043,porcupine,bear,OL,YES
7044,orange,willow_tree,CL,NO
7045,mushroom,bus,CL,NO
7046,whale,turtle,CL,NO
7047,whale,house,CL,NO
7048,tiger,tank,CL,NO
7049,poppy,table,CL,NO
7050,woman,rocket,CL,NO
7051,trout,tank,OL,YES
7052,castle,bowl,CL,NO
7053,skyscraper,tiger,CL,NO
7054,bed,spider,CL,NO
7055,elephant,raccoon,CL,NO
7056,wolf,cloud,CL,NO
7057,clock,snake,CL,NO
7058,aquarium_fish,lizard,CL,NO
7059,maple_tree,couch,CL,NO
7060,keyboard,flatfish,OL,YES
7061,pine_tree,bear,OL,YES
7062,cup,tulip,CL,NO
7063,shrew,worm,CL,NO
7064,poppy,bear,CL,NO
7065,pine_tree,seal,CL,NO
7066,baby,caterpillar,CL,NO
7067,pear,man,CL,NO
7068,sea,cattle,CL,NO
7069,rose,cloud,CL,NO
7070,motorcycle,mouse,CL,NO
7071,rocket,lamp,CL,NO
7072,spider,baby,CL,NO
7073,road,pear,CL,NO
7074,bridge,chair,CL,NO
7075,rose,dolphin,CL,NO
7076,kangaroo,streetcar,CL,NO
7077,couch,elephant,CL,NO
7078,train,orange,OL,YES
7079,forest,boy,CL,NO
7080,flatfish,cockroach,CL,NO
7081,kangaroo,bus,CL,NO
7082,plain,elephant,CL,NO
7083,beaver,flatfish,CL,NO
7084,willow_tree,maple_tree,OL,YES
7085,raccoon,beaver,CL,NO
7086,rose,kangaroo,CL,NO
7087,whale,road,CL,NO
7088,bear,poppy,CL,NO
7089,lion,television,CL,NO
7090,bear,sunflower,CL,NO
7091,telephone,oak_tree,CL,NO
7092,chimpanzee,snake,CL,NO
7093,pine_tree,dolphin,CL,NO
7094,pear,bridge,CL,NO
7095,mouse,beetle,CL,NO
7096,bee,poppy,CL,NO
7097,worm,television,CL,NO
7098,dinosaur,mushroom,CL,NO
7099,skunk,mountain,CL,NO
7100,bottle,beaver,CL,NO
7101,bicycle,tulip,CL,NO
7102,tiger,cockroach,CL,NO
7103,dolphin,bowl,OL,YES
7104,caterpillar,television,CL,NO
7105,bicycle,tiger,CL,NO
7106,bottle,whale,CL,NO
7107,snail,flatfish,CL,NO
7108,woman,whale,CL,NO
7109,snake,telephone,CL,NO
7110,beetle,keyboard,CL,NO
7111,worm,lizard,CL,NO
7112,boy,poppy,CL,NO
7113,girl,crab,CL,NO
7114,rabbit,crab,CL,NO
7115,tank,bus,CL,NO
7116,shrew,cattle,CL,NO
7117,rose,flatfish,CL,NO
7118,pine_tree,spider,CL,NO
7119,bicycle,beaver,CL,NO
7120,bicycle,seal,CL,NO
7121,maple_tree,beetle,CL,NO
7122,dolphin,bicycle,CL,NO
7123,camel,train,CL,NO
7124,girl,bicycle,CL,NO
7125,palm_tree,pickup_truck,CL,NO
7126,camel,wardrobe,CL,NO
7127,plain,boy,CL,NO
7128,cattle,kangaroo,CL,NO
7129,fox,castle,CL,NO
7130,television,forest,CL,NO
7131,porcupine,lamp,CL,NO
7132,possum,snake,CL,NO
7133,spider,crocodile,CL,NO
7134,chimpanzee,ray,CL,NO
7135,aquarium_fish,willow_tree,CL,NO
7136,apple,wardrobe,CL,NO
7137,bicycle,bicycle,OL,YES
7138,butterfly,lizard,CL,NO
7139,tiger,man,CL,NO
7140,spider,maple_tree,OL,YES
7141,cup,lion,CL,NO
7142,bowl,skyscraper,CL,NO
7143,apple,mushroom,CL,NO
7144,camel,cup,CL,NO
7145,tank,clock,CL,NO
7146,rose,snake,CL,NO
7147,willow_tree,wolf,CL,NO
7148,rocket,mushroom,OL,YES
7149,caterpillar,wolf,CL,NO
7150,pickup_truck,dinosaur,CL,NO
7151,whale,sea,OL,YES
7152,mouse,bed,CL,NO
7153,castle,bottle,CL,NO
7154,bee,lizard,OL,YES
7155,apple,flatfish,CL,NO
7156,palm_tree,caterpillar,CL,NO
7157,orange,forest,CL,NO
7158,girl,rocket,CL,NO
7159,chimpanzee,couch,CL,NO
7160,poppy,worm,CL,NO
7161,bicycle,pickup_truck,CL,NO
7162,leopard,lobster,CL,NO
7163,tiger,leopard,OL,YES
7164,ray,house,CL,NO
7165,rocket,telephone,CL,NO
7166,maple_tree,orange,CL,NO
7167,crocodile,shrew,OL,YES
7168,skyscraper,tulip,CL,NO
7169,table,sunflower,OL,YES
7170,crocodile,pickup_truck,CL,NO
7171,leopard,can,CL,NO
7172,oak_tree,sea,CL,NO
7173,beetle,sunflower,CL,NO
7174,wolf,keyboard,CL,NO
7175,cockroach,maple_tree,OL,YES
7176,orange,hamster,CL,NO
7177,mushroom,motorcycle,CL,NO
7178,beaver,mountain,CL,NO
7179,bowl,plate,OL,YES
7180,tiger,palm_tree,CL,NO
7181,rose,skyscraper,CL,NO
7182,skunk,mushroom,CL,NO
7183,bear,bottle,CL,NO
7184,snake,possum,OL,YES
7185,motorcycle,pine_tree,CL,NO
7186,rocket,lamp,CL,NO
7187,plate,bed,CL,NO
7188,mountain,squirrel,CL,NO
7189,wardrobe,mouse,CL,NO
7190,skyscraper,rocket,CL,NO
7191,squirrel,cockroach,CL,NO
7192,lobster,fox,CL,NO
7193,dinosaur,trout,CL,NO
7194,fox,maple_tree,CL,NO
7195,bus,bee,CL,NO
7196,sweet_pepper,hamster,CL,NO
7197,lobster,spider,OL,YES
7198,rose,rose,OL,YES
7199,can,leopard,CL,NO
7200,seal,aquarium_fish,CL,NO
7201,bed,baby,CL,NO
7202,tank,cloud,CL,NO
7203,bed,camel,CL,NO
7204,elephant,forest,CL,NO
7205,chair,shark,CL,NO
7206,fox,mountain,CL,NO
7207,tractor,aquarium_fish,CL,NO
7208,streetcar,otter,CL,NO
7209,mountain,butterfly,CL,NO
7210,crab,whale,CL,NO
7211,hamster,ray,CL,NO
7212,woman,bee,CL,NO
7213,castle,man,CL,NO
7214,woman,palm_tree,CL,NO
7215,crocodile,bee,CL,NO
7216,girl,beaver,CL,NO
7217,whale,skunk,CL,NO
7218,girl,table,CL,NO
7219,lawn_mower,orchid,CL,NO
7220,whale,skunk,CL,NO
7221,crab,bowl,CL,NO
7222,pickup_truck,lobster,CL,NO
7223,bus,can,CL,NO
7224,chimpanzee,trout,CL,NO
7225,crab,sea,OL,YES
7226,beetle,possum,CL,NO
7227,plain,sweet_pepper,CL,NO
7228,lion,rocket,CL,NO
7229,bicycle,cockroach,CL,NO
7230,rose,couch,CL,NO
7231,willow_tree,forest,CL,NO
7232,wolf,lion,CL,NO
7233,mushroom,cloud,CL,NO
7234,apple,maple_tree,CL,NO
7235,seal,lobster,CL,NO
7236,tractor,raccoon,CL,NO
7237,beetle,butterfly,CL,NO
7238,porcupine,rabbit,CL,NO
7239,snake,beaver,CL,NO
7240,camel,bus,CL,NO
7241,plain,castle,CL,NO
7242,skyscraper,flatfish,CL,NO
7243,couch,can,CL,NO
7244,raccoon,orchid,CL,NO
7245,shark,forest,CL,NO
7246,bottle,porcupine,CL,NO
7247,man,skyscraper,CL,NO
7248,forest,aquarium_fish,CL,NO
7249,flatfish,leopard,CL,NO
7250,wolf,sunflower,CL,NO
7251,orchid,tulip,OL,YES
7252,girl,cup,CL,NO
7253,motorcycle,orchid,CL,NO
7254,lobster,telephone,CL,NO
7255,bicycle,tank,CL,NO
7256,cup,dolphin,CL,NO
7257,possum,cup,CL,NO
7258,baby,spider,CL,NO
7259,orchid,road,CL,NO
7260,elephant,tulip,CL,NO
7261,dolphin,tractor,CL,NO
7262,tank,beetle,CL,NO
7263,woman,house,CL,NO
7264,kangaroo,orange,CL,NO
7265,boy,shark,CL,NO
7266,apple,bear,OL,YES
7267,elephant,bicycle,CL,NO
7268,bus,lawn_mower,CL,NO
7269,pear,skunk,CL,NO
