index,true_label,random_label,predicted,raw_answer,clip_pos_similarity,clip_neg_similarity
10350,medium_mammals,trees,CL,NO,0.148,0.194
10351,large_man-made_outdoor_things,large_omnivores_and_herbivores,CL,NO,0.2046,0.2054
10352,trees,insects,CL,NO,0.186,0.1859
10353,small_mammals,large_man-made_outdoor_things,CL,NO,0.1501,0.1686
10354,household_electrical_devices,small_mammals,CL,NO,0.1508,0.1483
10355,reptiles,household_furniture,CL,NO,0.1581,0.1765
10356,people,aquatic_mammals,CL,NO,0.1953,0.1805
10357,trees,medium_mammals,CL,NO,0.1669,0.1731
10358,specialized utility vehicles,specialized utility vehicles,CL,NO,0.1725,0.1682
10359,insects,large_man-made_outdoor_things,CL,NO,0.1704,0.1663
10360,large_omnivores_and_herbivores,aquatic_mammals,CL,NO,0.1924,0.1854
10361,large_man-made_outdoor_things,people,CL,NO,0.1733,0.1691
10362,standard transportation vehicles,non-insect_invertebrates,CL,NO,0.1578,0.1603
10363,food_containers,fish,CL,NO,0.1548,0.1643
10364,specialized utility vehicles,specialized utility vehicles,OL,YES,0.2054,0.2107
10365,people,large_carnivores,CL,NO,0.1508,0.1315
10366,reptiles,insects,CL,NO,0.1937,0.1915
10367,people,large_man-made_outdoor_things,CL,NO,0.1482,0.1647
10368,people,food_containers,CL,NO,0.1707,0.1957
10369,flowers,large_carnivores,CL,NO,0.1556,0.1573
10370,household_furniture,medium_mammals,CL,NO,0.1746,0.1816
10371,reptiles,fruit_and_vegetables,CL,NO,0.1584,0.1814
10372,reptiles,food_containers,CL,NO,0.143,0.1688
10373,specialized utility vehicles,trees,CL,NO,0.1464,0.1703
10374,fish,large_natural_outdoor_scenes,CL,NO,0.1587,0.1864
10375,insects,flowers,CL,NO,0.1945,0.1764
10376,insects,reptiles,CL,NO,0.1729,0.185
10377,standard transportation vehicles,fruit_and_vegetables,CL,NO,0.15,0.1716
10378,standard transportation vehicles,large_natural_outdoor_scenes,OL,YES,0.146,0.1674
10379,aquatic_mammals,insects,CL,NO,0.1829,0.1903
10380,fish,medium_mammals,CL,NO,0.1929,0.1882
10381,flowers,reptiles,CL,NO,0.1567,0.1805
10382,fruit_and_vegetables,people,CL,NO,0.1864,0.1904
10383,flowers,small_mammals,CL,NO,0.1753,0.1802
10384,household_electrical_devices,food_containers,CL,NO,0.1873,0.1896
10385,flowers,aquatic_mammals,CL,NO,0.1936,0.1902
10386,household_electrical_devices,food_containers,CL,NO,0.1744,0.1698
10387,reptiles,large_man-made_outdoor_things,CL,NO,0.1548,0.1731
10388,insects,specialized utility vehicles,CL,NO,0.1661,0.1752
10389,medium_mammals,food_containers,CL,NO,0.138,0.1709
10390,trees,large_carnivores,CL,NO,0.1389,0.1482
10391,people,insects,CL,NO,0.1852,0.187
10392,food_containers,fruit_and_vegetables,CL,NO,0.1482,0.1704
10393,fruit_and_vegetables,small_mammals,OL,YES,0.193,0.1765
10394,trees,trees,OL,YES,0.2275,0.2075
10395,non-insect_invertebrates,food_containers,CL,NO,0.1595,0.1759
10396,non-insect_invertebrates,small_mammals,OL,YES,0.2368,0.2073
10397,household_furniture,household_electrical_devices,CL,NO,0.1913,0.2063
10398,insects,reptiles,CL,NO,0.153,0.1832
10399,standard transportation vehicles,large_natural_outdoor_scenes,OL,YES,0.1743,0.1823
10400,insects,insects,CL,NO,0.2219,0.204
10401,fruit_and_vegetables,medium_mammals,CL,NO,0.1757,0.1669
10402,large_man-made_outdoor_things,household_electrical_devices,CL,NO,0.1637,0.1814
10403,aquatic_mammals,non-insect_invertebrates,OL,YES,0.1519,0.159
10404,large_omnivores_and_herbivores,food_containers,CL,NO,0.1462,0.1837
10405,large_carnivores,medium_mammals,OL,YES,0.2122,0.2053
10406,trees,specialized utility vehicles,CL,NO,0.1783,0.1924
10407,insects,specialized utility vehicles,CL,NO,0.1589,0.1705
10408,medium_mammals,aquatic_mammals,CL,NO,0.2104,0.2079
10409,reptiles,small_mammals,CL,NO,0.1984,0.1904
10410,reptiles,specialized utility vehicles,CL,NO,0.1708,0.1788
10411,household_electrical_devices,large_omnivores_and_herbivores,CL,NO,0.1693,0.1838
10412,medium_mammals,insects,CL,NO,0.1747,0.1823
10413,small_mammals,insects,CL,NO,0.1957,0.1892
10414,large_carnivores,fish,CL,NO,0.1417,0.1615
10415,small_mammals,insects,CL,NO,0.1871,0.1957
10416,aquatic_mammals,household_electrical_devices,CL,NO,0.1648,0.1945
10417,aquatic_mammals,fish,CL,NO,0.17,0.164
10418,medium_mammals,insects,CL,NO,0.1932,0.193
10419,insects,insects,OL,YES,0.2445,0.2212
10420,large_natural_outdoor_scenes,small_mammals,CL,NO,0.1937,0.1846
10421,large_natural_outdoor_scenes,household_furniture,CL,NO,0.1604,0.1748
10422,household_electrical_devices,standard transportation vehicles,CL,NO,0.1267,0.1373
10423,food_containers,non-insect_invertebrates,CL,NO,0.179,0.1738
10424,large_man-made_outdoor_things,large_carnivores,CL,NO,0.1287,0.1387
10425,small_mammals,large_carnivores,CL,NO,0.1508,0.1721
10426,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO,0.1925,0.1954
10427,large_carnivores,large_natural_outdoor_scenes,OL,YES,0.1958,0.1815
10428,trees,trees,OL,YES,0.2354,0.2074
10429,large_man-made_outdoor_things,standard transportation vehicles,CL,NO,0.1677,0.1837
10430,specialized utility vehicles,large_carnivores,CL,NO,0.1412,0.1328
10431,reptiles,people,CL,NO,0.1718,0.1815
10432,small_mammals,people,CL,NO,0.1614,0.1753
10433,large_carnivores,trees,CL,NO,0.1399,0.1667
10434,aquatic_mammals,large_carnivores,CL,NO,0.17,0.1709
10435,large_natural_outdoor_scenes,fish,CL,NO,0.1666,0.1727
10436,fruit_and_vegetables,large_natural_outdoor_scenes,CL,NO,0.1597,0.1742
10437,fruit_and_vegetables,large_natural_outdoor_scenes,OL,YES,0.1963,0.196
10438,aquatic_mammals,small_mammals,OL,YES,0.2014,0.1919
10439,food_containers,flowers,OL,YES,0.1998,0.1989
10440,large_omnivores_and_herbivores,food_containers,CL,NO,0.1285,0.184
10441,flowers,fruit_and_vegetables,CL,NO,0.1792,0.1885
10442,reptiles,large_natural_outdoor_scenes,CL,NO,0.1606,0.1724
10443,small_mammals,medium_mammals,OL,YES,0.2386,0.2229
10444,fish,large_carnivores,CL,NO,0.1381,0.1587
10445,people,trees,CL,NO,0.137,0.1625
10446,reptiles,fish,CL,NO,0.1976,0.1987
10447,medium_mammals,large_man-made_outdoor_things,CL,NO,0.1754,0.1825
10448,non-insect_invertebrates,medium_mammals,CL,NO,0.1769,0.1638
10449,large_natural_outdoor_scenes,aquatic_mammals,CL,NO,0.2003,0.1881
10450,trees,household_furniture,CL,NO,0.1941,0.1996
10451,small_mammals,trees,CL,NO,0.1444,0.1849
10452,aquatic_mammals,large_natural_outdoor_scenes,OL,YES,0.1952,0.1914
10453,large_carnivores,aquatic_mammals,CL,NO,0.173,0.1736
10454,trees,people,CL,NO,0.1862,0.1781
10455,aquatic_mammals,specialized utility vehicles,CL,NO,0.152,0.1721
10456,large_man-made_outdoor_things,people,CL,NO,0.174,0.1595
10457,people,medium_mammals,CL,NO,0.176,0.1835
10458,specialized utility vehicles,large_man-made_outdoor_things,OL,YES,0.2,0.1677
10459,large_carnivores,large_carnivores,OL,YES,0.1923,0.1909
10460,large_carnivores,household_electrical_devices,CL,NO,0.1512,0.182
10461,large_natural_outdoor_scenes,large_natural_outdoor_scenes,OL,YES,0.2028,0.2009
10462,insects,household_furniture,CL,NO,0.1761,0.1862
10463,large_omnivores_and_herbivores,food_containers,CL,NO,0.1733,0.1938
10464,large_man-made_outdoor_things,insects,CL,NO,0.1569,0.1501
10465,small_mammals,standard transportation vehicles,CL,NO,0.1592,0.168
10466,reptiles,food_containers,CL,NO,0.1531,0.1835
10467,household_electrical_devices,large_carnivores,CL,NO,0.1128,0.1092
10468,standard transportation vehicles,fish,CL,NO,0.1545,0.1545
10469,trees,small_mammals,CL,NO,0.1857,0.1873
10470,fish,household_furniture,CL,NO,0.1361,0.1726
10471,reptiles,people,CL,NO,0.1665,0.1725
10472,fish,small_mammals,CL,NO,0.1888,0.1761
10473,large_carnivores,fish,CL,NO,0.1365,0.1621
10474,trees,aquatic_mammals,CL,NO,0.2087,0.2074
10475,large_man-made_outdoor_things,trees,CL,NO,0.1411,0.1685
10476,household_electrical_devices,non-insect_invertebrates,CL,NO,0.1744,0.1782
10477,standard transportation vehicles,medium_mammals,CL,NO,0.1797,0.1724
10478,flowers,people,CL,NO,0.1855,0.1803
10479,specialized utility vehicles,large_carnivores,CL,NO,0.1202,0.1149
10480,specialized utility vehicles,medium_mammals,CL,NO,0.1494,0.1614
10481,large_natural_outdoor_scenes,trees,OL,YES,0.1713,0.171
10482,standard transportation vehicles,fish,CL,NO,0.1355,0.148
10483,specialized utility vehicles,large_man-made_outdoor_things,CL,NO,0.1666,0.1625
10484,large_man-made_outdoor_things,flowers,CL,NO,0.144,0.156
10485,large_carnivores,medium_mammals,OL,YES,0.2068,0.1945
10486,specialized utility vehicles,standard transportation vehicles,CL,NO,0.1373,0.1476
10487,specialized utility vehicles,food_containers,CL,NO,0.1107,0.1271
10488,fruit_and_vegetables,large_carnivores,CL,NO,0.1592,0.1564
10489,trees,fruit_and_vegetables,CL,NO,0.1765,0.193
10490,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO,0.1765,0.1785
10491,fish,food_containers,CL,NO,0.1569,0.1718
10492,fish,small_mammals,CL,NO,0.2023,0.1858
10493,large_natural_outdoor_scenes,flowers,CL,NO,0.1753,0.195
10494,people,large_man-made_outdoor_things,CL,NO,0.176,0.1869
10495,aquatic_mammals,large_carnivores,CL,NO,0.1833,0.1863
10496,reptiles,standard transportation vehicles,CL,NO,0.1584,0.1583
10497,specialized utility vehicles,medium_mammals,CL,NO,0.1672,0.165
10498,large_man-made_outdoor_things,insects,CL,NO,0.1688,0.1761
10499,flowers,household_furniture,CL,NO,0.1726,0.1956
10500,large_omnivores_and_herbivores,large_natural_outdoor_scenes,OL,YES,0.1869,0.192
10501,household_furniture,fruit_and_vegetables,CL,NO,0.1943,0.196
10502,household_furniture,people,CL,NO,0.1583,0.1556
10503,large_carnivores,standard transportation vehicles,CL,NO,0.1324,0.1595
10504,standard transportation vehicles,trees,OL,YES,0.1633,0.185
10505,flowers,food_containers,CL,NO,0.1497,0.1929
10506,small_mammals,household_furniture,CL,NO,0.1832,0.1942
10507,large_carnivores,specialized utility vehicles,CL,NO,0.1531,0.1619
10508,large_omnivores_and_herbivores,specialized utility vehicles,CL,NO,0.1759,0.1797
10509,food_containers,food_containers,CL,NO,0.1903,0.1901
10510,large_carnivores,people,CL,NO,0.1714,0.1738
10511,reptiles,small_mammals,OL,YES,0.2292,0.2034
10512,household_electrical_devices,reptiles,CL,NO,0.1344,0.1576
10513,large_carnivores,small_mammals,CL,NO,0.2222,0.2222
10514,small_mammals,household_furniture,CL,NO,0.1803,0.193
10515,standard transportation vehicles,reptiles,CL,NO,0.1274,0.1741
10516,people,specialized utility vehicles,CL,NO,0.1561,0.1787
10517,aquatic_mammals,specialized utility vehicles,CL,NO,0.1477,0.1791
10518,aquatic_mammals,household_furniture,CL,NO,0.1672,0.1967
10519,flowers,food_containers,CL,NO,0.1628,0.179
10520,insects,household_furniture,CL,NO,0.168,0.1826
10521,fruit_and_vegetables,fruit_and_vegetables,CL,NO,0.1567,0.1775
10522,fruit_and_vegetables,fish,CL,NO,0.185,0.1865
10523,standard transportation vehicles,large_natural_outdoor_scenes,OL,YES,0.1691,0.1843
10524,reptiles,non-insect_invertebrates,CL,NO,0.2039,0.2012
10525,people,reptiles,CL,NO,0.1335,0.149
10526,aquatic_mammals,insects,CL,NO,0.1517,0.1774
10527,non-insect_invertebrates,specialized utility vehicles,CL,NO,0.1655,0.171
10528,small_mammals,household_furniture,CL,NO,0.1604,0.176
10529,household_furniture,household_furniture,OL,YES,0.2318,0.2263
10530,household_furniture,trees,CL,NO,0.1558,0.1664
10531,large_man-made_outdoor_things,specialized utility vehicles,CL,NO,0.181,0.192
10532,specialized utility vehicles,reptiles,CL,NO,0.1102,0.1582
10533,small_mammals,large_natural_outdoor_scenes,CL,NO,0.1776,0.1906
10534,large_man-made_outdoor_things,household_electrical_devices,CL,NO,0.171,0.1893
10535,standard transportation vehicles,specialized utility vehicles,CL,NO,0.183,0.1797
10536,insects,trees,CL,NO,0.1626,0.1656
10537,standard transportation vehicles,medium_mammals,CL,NO,0.1573,0.1621
10538,large_carnivores,flowers,CL,NO,0.1487,0.1753
10539,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO,0.1969,0.1898
10540,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO,0.1622,0.1703
10541,large_omnivores_and_herbivores,insects,CL,NO,0.1666,0.1681
10542,household_furniture,specialized utility vehicles,CL,NO,0.1609,0.1611
10543,trees,non-insect_invertebrates,CL,NO,0.2148,0.2054
10544,small_mammals,trees,CL,NO,0.1237,0.1692
10545,flowers,medium_mammals,CL,NO,0.1779,0.1759
10546,large_omnivores_and_herbivores,household_electrical_devices,CL,NO,0.1597,0.1906
10547,reptiles,flowers,CL,NO,0.1793,0.1836
10548,fish,fruit_and_vegetables,CL,NO,0.1559,0.1716
10549,large_natural_outdoor_scenes,medium_mammals,CL,NO,0.1879,0.1869
10550,fish,large_man-made_outdoor_things,CL,NO,0.1444,0.1688
10551,reptiles,fish,CL,NO,0.1783,0.18
10552,people,flowers,CL,NO,0.1721,0.2001
10553,small_mammals,food_containers,CL,NO,0.0882,0.1342
10554,large_carnivores,reptiles,CL,NO,0.1558,0.1735
10555,aquatic_mammals,people,CL,NO,0.164,0.1593
10556,non-insect_invertebrates,small_mammals,CL,NO,0.2019,0.1953
10557,standard transportation vehicles,reptiles,CL,NO,0.1411,0.1735
10558,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO,0.1948,0.1967
10559,large_carnivores,small_mammals,CL,NO,0.1815,0.1764
10560,reptiles,household_electrical_devices,CL,NO,0.1575,0.1814
10561,trees,flowers,CL,NO,0.176,0.1992
10562,large_carnivores,insects,CL,NO,0.2002,0.2069
10563,household_furniture,medium_mammals,CL,NO,0.1631,0.1584
10564,aquatic_mammals,household_electrical_devices,CL,NO,0.1138,0.1707
10565,medium_mammals,large_carnivores,CL,NO,0.1879,0.198
10566,fruit_and_vegetables,large_omnivores_and_herbivores,OL,YES,0.1707,0.1788
10567,large_man-made_outdoor_things,flowers,CL,NO,0.166,0.1809
10568,trees,insects,CL,NO,0.1936,0.1921
10569,medium_mammals,large_natural_outdoor_scenes,OL,YES,0.1831,0.1837
10570,large_omnivores_and_herbivores,medium_mammals,OL,YES,0.2291,0.2097
10571,standard transportation vehicles,large_man-made_outdoor_things,CL,NO,0.1859,0.178
10572,people,large_man-made_outdoor_things,CL,NO,0.1283,0.1257
10573,fruit_and_vegetables,fruit_and_vegetables,CL,NO,0.1823,0.1827
10574,household_furniture,reptiles,CL,NO,0.1052,0.1377
10575,small_mammals,food_containers,CL,NO,0.1598,0.1887
10576,medium_mammals,large_carnivores,CL,NO,0.1818,0.1782
10577,food_containers,standard transportation vehicles,CL,NO,0.1476,0.1516
10578,fish,medium_mammals,CL,NO,0.208,0.2079
10579,small_mammals,large_man-made_outdoor_things,CL,NO,0.1471,0.1711
10580,large_carnivores,large_omnivores_and_herbivores,OL,YES,0.1924,0.2096
10581,insects,standard transportation vehicles,CL,NO,0.1345,0.1584
10582,reptiles,food_containers,CL,NO,0.1482,0.1749
10583,aquatic_mammals,small_mammals,OL,YES,0.1995,0.1907
10584,specialized utility vehicles,standard transportation vehicles,OL,YES,0.2086,0.1993
10585,large_carnivores,fruit_and_vegetables,CL,NO,0.1444,0.177
10586,large_man-made_outdoor_things,large_man-made_outdoor_things,CL,NO,0.174,0.1752
10587,household_electrical_devices,people,CL,NO,0.1655,0.1659
10588,insects,flowers,CL,NO,0.1388,0.1573
10589,aquatic_mammals,standard transportation vehicles,CL,NO,0.1487,0.1708
10590,insects,small_mammals,CL,NO,0.1993,0.1793
10591,flowers,people,CL,NO,0.1736,0.1664
10592,medium_mammals,large_carnivores,OL,YES,0.176,0.181
10593,fruit_and_vegetables,reptiles,CL,NO,0.1465,0.1655
10594,aquatic_mammals,large_carnivores,OL,YES,0.1713,0.1735
10595,household_electrical_devices,medium_mammals,CL,NO,0.1931,0.1838
10596,large_man-made_outdoor_things,trees,CL,NO,0.1763,0.1975
10597,standard transportation vehicles,large_carnivores,CL,NO,0.142,0.1458
10598,fruit_and_vegetables,fruit_and_vegetables,OL,YES,0.2148,0.1803
10599,large_natural_outdoor_scenes,insects,CL,NO,0.1742,0.1855
10600,flowers,non-insect_invertebrates,CL,NO,0.1943,0.1947
10601,large_man-made_outdoor_things,reptiles,CL,NO,0.1482,0.1743
10602,flowers,household_electrical_devices,CL,NO,0.1833,0.1935
10603,household_electrical_devices,medium_mammals,CL,NO,0.1882,0.182
10604,specialized utility vehicles,household_furniture,CL,NO,0.1711,0.1792
10605,aquatic_mammals,aquatic_mammals,OL,YES,0.2491,0.2168
10606,reptiles,food_containers,CL,NO,0.1432,0.2062
10607,specialized utility vehicles,medium_mammals,CL,NO,0.1719,0.1779
10608,standard transportation vehicles,large_carnivores,CL,NO,0.1531,0.1381
10609,large_natural_outdoor_scenes,large_carnivores,CL,NO,0.1731,0.1732
10610,fruit_and_vegetables,insects,CL,NO,0.2034,0.2036
10611,food_containers,specialized utility vehicles,CL,NO,0.1705,0.179
10612,trees,household_furniture,CL,NO,0.1936,0.198
10613,trees,fruit_and_vegetables,CL,NO,0.1625,0.188
10614,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO,0.1649,0.1819
10615,standard transportation vehicles,large_omnivores_and_herbivores,CL,NO,0.2151,0.1849
10616,food_containers,reptiles,CL,NO,0.143,0.1737
10617,flowers,fish,CL,NO,0.1294,0.1482
10618,household_electrical_devices,large_carnivores,CL,NO,0.1649,0.1527
10619,food_containers,people,CL,NO,0.1812,0.1873
10620,standard transportation vehicles,insects,CL,NO,0.1849,0.188
10621,large_carnivores,large_natural_outdoor_scenes,OL,YES,0.1831,0.1909
10622,small_mammals,large_carnivores,CL,NO,0.133,0.1472
10623,food_containers,reptiles,CL,NO,0.1509,0.169
10624,aquatic_mammals,trees,CL,NO,0.1478,0.1696
10625,medium_mammals,flowers,CL,NO,0.1671,0.1882
10626,reptiles,large_omnivores_and_herbivores,CL,NO,0.1838,0.1847
10627,large_natural_outdoor_scenes,specialized utility vehicles,CL,NO,0.1708,0.1823
10628,trees,large_natural_outdoor_scenes,OL,YES,0.1912,0.1748
10629,large_omnivores_and_herbivores,medium_mammals,OL,YES,0.2081,0.2065
10630,fish,reptiles,CL,NO,0.1638,0.1808
10631,non-insect_invertebrates,specialized utility vehicles,CL,NO,0.1204,0.1594
10632,standard transportation vehicles,small_mammals,CL,NO,0.1743,0.1553
10633,people,small_mammals,CL,NO,0.1956,0.171
10634,fruit_and_vegetables,large_omnivores_and_herbivores,CL,NO,0.1853,0.1897
10635,large_carnivores,small_mammals,OL,YES,0.215,0.1986
10636,large_carnivores,people,CL,NO,0.1586,0.1556
10637,fish,fruit_and_vegetables,CL,NO,0.1438,0.1816
10638,large_man-made_outdoor_things,standard transportation vehicles,CL,NO,0.1758,0.1852
10639,food_containers,insects,CL,NO,0.1445,0.1559
10640,household_furniture,household_electrical_devices,CL,NO,0.2002,0.1914
10641,large_omnivores_and_herbivores,food_containers,CL,NO,0.1505,0.1935
10642,large_natural_outdoor_scenes,food_containers,CL,NO,0.1836,0.1954
10643,medium_mammals,small_mammals,OL,YES,0.2141,0.1981
10644,household_furniture,small_mammals,CL,NO,0.1159,0.1256
10645,household_electrical_devices,fish,CL,NO,0.1232,0.1142
10646,small_mammals,trees,CL,NO,0.1869,0.1923
10647,aquatic_mammals,food_containers,CL,NO,0.216,0.2272
10648,insects,insects,OL,YES,0.247,0.2168
10649,reptiles,fruit_and_vegetables,CL,NO,0.1519,0.1815
10650,aquatic_mammals,non-insect_invertebrates,OL,YES,0.1792,0.1812
10651,flowers,food_containers,CL,NO,0.1692,0.185
10652,household_electrical_devices,large_man-made_outdoor_things,CL,NO,0.1708,0.166
10653,specialized utility vehicles,large_natural_outdoor_scenes,OL,YES,0.1526,0.1686
10654,trees,large_omnivores_and_herbivores,OL,YES,0.189,0.198
10655,household_electrical_devices,non-insect_invertebrates,CL,NO,0.1841,0.1846
10656,household_electrical_devices,large_carnivores,CL,NO,0.1509,0.1367
10657,non-insect_invertebrates,fruit_and_vegetables,CL,NO,0.1417,0.1763
10658,standard transportation vehicles,fruit_and_vegetables,CL,NO,0.1569,0.1823
10659,large_natural_outdoor_scenes,large_carnivores,CL,NO,0.132,0.1426
10660,household_electrical_devices,medium_mammals,CL,NO,0.188,0.1733
10661,household_electrical_devices,food_containers,CL,NO,0.1519,0.1552
