index,true_label,random_label,predicted,raw_answer
17046,specialized utility vehicles,large_natural_outdoor_scenes,OL,YES
17047,medium_mammals,household_electrical_devices,CL,NO
17048,fruit_and_vegetables,aquatic_mammals,CL,NO
17049,standard transportation vehicles,fruit_and_vegetables,CL,NO
17050,flowers,small_mammals,CL,NO
17051,large_man-made_outdoor_things,household_furniture,CL,NO
17052,non-insect_invertebrates,fruit_and_vegetables,CL,NO
17053,food_containers,small_mammals,CL,NO
17054,large_natural_outdoor_scenes,standard transportation vehicles,CL,NO
17055,insects,large_natural_outdoor_scenes,OL,YES
17056,small_mammals,household_electrical_devices,CL,NO
17057,medium_mammals,trees,CL,NO
17058,large_man-made_outdoor_things,fruit_and_vegetables,CL,NO
17059,household_electrical_devices,large_omnivores_and_herbivores,CL,NO
17060,large_man-made_outdoor_things,large_man-made_outdoor_things,CL,NO
17061,insects,insects,OL,YES
17062,people,large_man-made_outdoor_things,CL,NO
17063,fish,large_carnivores,OL,YES
17064,trees,small_mammals,CL,NO
17065,large_natural_outdoor_scenes,small_mammals,CL,NO
17066,specialized utility vehicles,large_man-made_outdoor_things,OL,YES
17067,household_electrical_devices,standard transportation vehicles,CL,NO
17068,large_carnivores,aquatic_mammals,CL,NO
17069,large_natural_outdoor_scenes,household_electrical_devices,CL,NO
17070,fish,flowers,CL,NO
17071,fish,insects,CL,NO
17072,small_mammals,large_man-made_outdoor_things,CL,NO
17073,standard transportation vehicles,food_containers,CL,NO
17074,large_man-made_outdoor_things,people,CL,NO
17075,household_electrical_devices,medium_mammals,CL,NO
17076,large_man-made_outdoor_things,flowers,CL,NO
17077,large_man-made_outdoor_things,flowers,CL,NO
17078,trees,large_omnivores_and_herbivores,CL,NO
17079,household_electrical_devices,standard transportation vehicles,CL,NO
17080,food_containers,fish,CL,NO
17081,insects,non-insect_invertebrates,CL,NO
17082,household_furniture,specialized utility vehicles,CL,NO
17083,household_electrical_devices,small_mammals,CL,NO
17084,fish,specialized utility vehicles,CL,NO
17085,aquatic_mammals,fruit_and_vegetables,CL,NO
17086,flowers,food_containers,CL,NO
17087,trees,insects,CL,NO
17088,non-insect_invertebrates,aquatic_mammals,CL,NO
17089,specialized utility vehicles,medium_mammals,CL,NO
17090,trees,medium_mammals,CL,NO
17091,small_mammals,aquatic_mammals,CL,NO
17092,medium_mammals,trees,CL,NO
17093,reptiles,aquatic_mammals,CL,NO
17094,fruit_and_vegetables,fruit_and_vegetables,CL,NO
17095,large_man-made_outdoor_things,insects,CL,NO
17096,specialized utility vehicles,specialized utility vehicles,CL,NO
17097,large_man-made_outdoor_things,specialized utility vehicles,CL,NO
17098,fish,trees,CL,NO
17099,large_natural_outdoor_scenes,aquatic_mammals,CL,NO
17100,specialized utility vehicles,medium_mammals,CL,NO
17101,large_man-made_outdoor_things,specialized utility vehicles,CL,NO
17102,small_mammals,people,CL,NO
17103,household_electrical_devices,standard transportation vehicles,CL,NO
17104,non-insect_invertebrates,insects,OL,YES
17105,medium_mammals,fish,CL,NO
17106,small_mammals,household_furniture,CL,NO
17107,aquatic_mammals,small_mammals,CL,NO
17108,food_containers,people,CL,NO
17109,people,flowers,CL,NO
17110,medium_mammals,household_furniture,CL,NO
17111,flowers,fruit_and_vegetables,CL,NO
17112,household_furniture,household_electrical_devices,CL,NO
17113,flowers,non-insect_invertebrates,CL,NO
17114,fruit_and_vegetables,small_mammals,CL,NO
17115,reptiles,household_furniture,CL,NO
17116,fish,flowers,CL,NO
17117,insects,flowers,CL,NO
17118,large_omnivores_and_herbivores,large_man-made_outdoor_things,CL,NO
17119,trees,people,CL,NO
17120,fish,trees,CL,NO
17121,fish,trees,CL,NO
17122,aquatic_mammals,large_carnivores,CL,NO
17123,reptiles,aquatic_mammals,CL,NO
17124,large_carnivores,household_electrical_devices,CL,NO
17125,standard transportation vehicles,aquatic_mammals,CL,NO
17126,non-insect_invertebrates,food_containers,CL,NO
17127,large_carnivores,insects,CL,NO
17128,medium_mammals,insects,CL,NO
17129,standard transportation vehicles,non-insect_invertebrates,CL,NO
17130,standard transportation vehicles,people,CL,NO
17131,trees,large_man-made_outdoor_things,CL,NO
17132,large_man-made_outdoor_things,large_omnivores_and_herbivores,CL,NO
17133,people,large_omnivores_and_herbivores,CL,NO
17134,insects,small_mammals,CL,NO
17135,small_mammals,large_carnivores,CL,NO
17136,fruit_and_vegetables,small_mammals,CL,NO
17137,insects,food_containers,CL,NO
17138,fish,people,OL,YES
17139,non-insect_invertebrates,household_electrical_devices,CL,NO
17140,large_natural_outdoor_scenes,fish,CL,NO
17141,large_omnivores_and_herbivores,large_man-made_outdoor_things,CL,NO
17142,large_omnivores_and_herbivores,flowers,CL,NO
17143,fruit_and_vegetables,insects,CL,NO
17144,medium_mammals,trees,CL,NO
17145,medium_mammals,medium_mammals,OL,YES
17146,insects,insects,OL,YES
17147,aquatic_mammals,trees,CL,NO
17148,medium_mammals,aquatic_mammals,CL,NO
17149,insects,standard transportation vehicles,CL,NO
17150,aquatic_mammals,large_omnivores_and_herbivores,CL,NO
17151,fruit_and_vegetables,small_mammals,CL,NO
17152,large_natural_outdoor_scenes,large_carnivores,CL,NO
17153,food_containers,small_mammals,CL,NO
17154,large_natural_outdoor_scenes,medium_mammals,CL,NO
17155,fish,fish,OL,YES
17156,small_mammals,insects,CL,NO
17157,household_furniture,trees,CL,NO
17158,aquatic_mammals,household_electrical_devices,CL,NO
17159,insects,trees,CL,NO
17160,standard transportation vehicles,large_omnivores_and_herbivores,CL,NO
17161,large_man-made_outdoor_things,trees,CL,NO
17162,specialized utility vehicles,people,CL,NO
17163,fish,fruit_and_vegetables,CL,NO
17164,large_omnivores_and_herbivores,food_containers,CL,NO
17165,standard transportation vehicles,insects,CL,NO
17166,household_electrical_devices,food_containers,CL,NO
17167,large_carnivores,flowers,CL,NO
17168,food_containers,reptiles,CL,NO
17169,household_furniture,specialized utility vehicles,CL,NO
17170,small_mammals,aquatic_mammals,CL,NO
17171,large_natural_outdoor_scenes,small_mammals,CL,NO
17172,large_carnivores,household_furniture,CL,NO
17173,large_natural_outdoor_scenes,large_man-made_outdoor_things,CL,NO
17174,household_electrical_devices,large_carnivores,CL,NO
17175,large_man-made_outdoor_things,household_electrical_devices,CL,NO
17176,large_man-made_outdoor_things,large_carnivores,CL,NO
17177,insects,large_man-made_outdoor_things,CL,NO
17178,non-insect_invertebrates,large_natural_outdoor_scenes,OL,YES
17179,people,large_carnivores,CL,NO
17180,non-insect_invertebrates,people,CL,NO
17181,flowers,specialized utility vehicles,CL,NO
17182,reptiles,small_mammals,CL,NO
17183,household_electrical_devices,food_containers,CL,NO
17184,specialized utility vehicles,trees,CL,NO
17185,small_mammals,specialized utility vehicles,CL,NO
17186,non-insect_invertebrates,household_furniture,CL,NO
17187,household_furniture,medium_mammals,CL,NO
17188,non-insect_invertebrates,people,CL,NO
17189,non-insect_invertebrates,medium_mammals,CL,NO
17190,household_electrical_devices,flowers,CL,NO
17191,large_omnivores_and_herbivores,insects,CL,NO
17192,large_natural_outdoor_scenes,flowers,CL,NO
17193,fruit_and_vegetables,fruit_and_vegetables,OL,YES
17194,small_mammals,non-insect_invertebrates,OL,YES
17195,household_furniture,flowers,CL,NO
17196,large_carnivores,people,CL,NO
17197,aquatic_mammals,reptiles,OL,YES
17198,flowers,fruit_and_vegetables,CL,NO
17199,aquatic_mammals,large_omnivores_and_herbivores,CL,NO
17200,reptiles,reptiles,OL,YES
17201,large_natural_outdoor_scenes,reptiles,CL,NO
17202,household_electrical_devices,food_containers,CL,NO
17203,food_containers,household_furniture,CL,NO
17204,reptiles,standard transportation vehicles,CL,NO
17205,household_furniture,flowers,CL,NO
17206,large_carnivores,trees,OL,YES
17207,food_containers,insects,CL,NO
17208,fish,large_man-made_outdoor_things,CL,NO
17209,large_carnivores,people,CL,NO
17210,large_natural_outdoor_scenes,large_carnivores,CL,NO
17211,insects,food_containers,CL,NO
17212,people,trees,CL,NO
17213,large_omnivores_and_herbivores,fruit_and_vegetables,CL,NO
17214,fish,small_mammals,CL,NO
17215,fruit_and_vegetables,aquatic_mammals,CL,NO
17216,large_omnivores_and_herbivores,aquatic_mammals,OL,YES
17217,food_containers,large_natural_outdoor_scenes,CL,NO
17218,food_containers,small_mammals,CL,NO
17219,people,household_electrical_devices,CL,NO
17220,standard transportation vehicles,reptiles,CL,NO
17221,food_containers,medium_mammals,CL,NO
17222,large_natural_outdoor_scenes,trees,CL,NO
17223,standard transportation vehicles,fish,CL,NO
17224,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO
17225,medium_mammals,insects,CL,NO
17226,insects,household_electrical_devices,CL,NO
17227,fruit_and_vegetables,medium_mammals,CL,NO
17228,insects,large_natural_outdoor_scenes,OL,YES
17229,large_natural_outdoor_scenes,large_carnivores,CL,NO
17230,large_man-made_outdoor_things,household_electrical_devices,CL,NO
17231,aquatic_mammals,trees,CL,NO
17232,insects,food_containers,CL,NO
17233,household_electrical_devices,insects,CL,NO
17234,insects,food_containers,CL,NO
17235,medium_mammals,large_carnivores,CL,NO
17236,reptiles,fruit_and_vegetables,CL,NO
17237,large_omnivores_and_herbivores,small_mammals,OL,YES
17238,household_electrical_devices,household_furniture,OL,YES
17239,large_carnivores,large_omnivores_and_herbivores,CL,NO
17240,household_electrical_devices,specialized utility vehicles,CL,NO
17241,large_natural_outdoor_scenes,aquatic_mammals,CL,NO
17242,people,flowers,CL,NO
17243,household_electrical_devices,fruit_and_vegetables,CL,NO
17244,flowers,medium_mammals,CL,NO
17245,fruit_and_vegetables,food_containers,CL,NO
17246,large_natural_outdoor_scenes,large_man-made_outdoor_things,CL,NO
17247,medium_mammals,fish,CL,NO
17248,household_furniture,specialized utility vehicles,CL,NO
17249,medium_mammals,household_furniture,CL,NO
17250,standard transportation vehicles,household_electrical_devices,CL,NO
17251,household_electrical_devices,medium_mammals,CL,NO
17252,food_containers,fish,CL,NO
17253,household_electrical_devices,food_containers,CL,NO
17254,reptiles,people,CL,NO
17255,food_containers,large_omnivores_and_herbivores,CL,NO
17256,food_containers,people,CL,NO
17257,standard transportation vehicles,small_mammals,CL,NO
17258,small_mammals,large_natural_outdoor_scenes,CL,NO
17259,reptiles,medium_mammals,OL,YES
17260,fruit_and_vegetables,household_furniture,CL,NO
17261,medium_mammals,flowers,CL,NO
17262,large_carnivores,standard transportation vehicles,CL,NO
17263,large_omnivores_and_herbivores,medium_mammals,OL,YES
17264,trees,specialized utility vehicles,CL,NO
17265,specialized utility vehicles,specialized utility vehicles,CL,NO
17266,medium_mammals,aquatic_mammals,CL,NO
17267,insects,fish,CL,NO
17268,small_mammals,large_man-made_outdoor_things,CL,NO
17269,non-insect_invertebrates,aquatic_mammals,CL,NO
17270,household_electrical_devices,medium_mammals,CL,NO
17271,insects,fruit_and_vegetables,CL,NO
17272,large_natural_outdoor_scenes,household_electrical_devices,CL,NO
17273,reptiles,large_carnivores,CL,NO
17274,fish,large_carnivores,OL,YES
17275,large_carnivores,large_natural_outdoor_scenes,OL,YES
17276,household_electrical_devices,medium_mammals,CL,NO
17277,fish,food_containers,CL,NO
17278,fish,small_mammals,CL,NO
17279,non-insect_invertebrates,fruit_and_vegetables,CL,NO
17280,small_mammals,trees,OL,YES
17281,food_containers,flowers,CL,NO
17282,trees,large_carnivores,CL,NO
17283,reptiles,non-insect_invertebrates,OL,YES
17284,large_omnivores_and_herbivores,medium_mammals,OL,YES
17285,household_furniture,large_omnivores_and_herbivores,CL,NO
17286,insects,large_man-made_outdoor_things,CL,NO
17287,standard transportation vehicles,food_containers,CL,NO
17288,large_carnivores,fish,CL,NO
17289,people,large_carnivores,CL,NO
17290,trees,fruit_and_vegetables,CL,NO
17291,trees,reptiles,CL,NO
17292,reptiles,medium_mammals,CL,NO
17293,reptiles,reptiles,OL,YES
17294,food_containers,fruit_and_vegetables,OL,YES
17295,large_carnivores,large_carnivores,CL,NO
17296,insects,trees,CL,NO
17297,large_omnivores_and_herbivores,insects,CL,NO
17298,people,people,OL,YES
17299,household_furniture,fruit_and_vegetables,CL,NO
17300,non-insect_invertebrates,specialized utility vehicles,CL,NO
17301,insects,household_electrical_devices,CL,NO
17302,household_furniture,non-insect_invertebrates,CL,NO
17303,non-insect_invertebrates,flowers,CL,NO
17304,aquatic_mammals,fish,CL,NO
17305,fish,fish,OL,YES
17306,household_electrical_devices,non-insect_invertebrates,CL,NO
17307,household_electrical_devices,non-insect_invertebrates,CL,NO
17308,standard transportation vehicles,reptiles,CL,NO
17309,fish,non-insect_invertebrates,CL,NO
17310,standard transportation vehicles,reptiles,CL,NO
17311,specialized utility vehicles,large_carnivores,CL,NO
17312,standard transportation vehicles,large_man-made_outdoor_things,CL,NO
17313,household_electrical_devices,fruit_and_vegetables,CL,NO
17314,medium_mammals,trees,CL,NO
17315,flowers,fruit_and_vegetables,CL,NO
17316,non-insect_invertebrates,medium_mammals,CL,NO
17317,medium_mammals,fish,CL,NO
17318,household_furniture,household_furniture,OL,YES
17319,fruit_and_vegetables,fruit_and_vegetables,CL,NO
17320,large_carnivores,large_carnivores,CL,NO
17321,fish,fish,CL,NO
17322,household_electrical_devices,non-insect_invertebrates,CL,NO
17323,food_containers,medium_mammals,CL,NO
17324,large_omnivores_and_herbivores,specialized utility vehicles,CL,NO
17325,household_furniture,people,CL,NO
17326,household_electrical_devices,food_containers,CL,NO
17327,large_natural_outdoor_scenes,household_furniture,CL,NO
17328,household_furniture,fruit_and_vegetables,CL,NO
17329,food_containers,household_furniture,CL,NO
17330,trees,household_furniture,CL,NO
17331,large_carnivores,aquatic_mammals,CL,NO
17332,household_furniture,reptiles,CL,NO
17333,flowers,household_furniture,CL,NO
17334,large_man-made_outdoor_things,insects,CL,NO
17335,small_mammals,reptiles,OL,YES
17336,fish,specialized utility vehicles,CL,NO
17337,non-insect_invertebrates,fruit_and_vegetables,CL,NO
17338,household_furniture,flowers,CL,NO
17339,standard transportation vehicles,people,OL,YES
17340,fish,household_electrical_devices,CL,NO
17341,aquatic_mammals,household_electrical_devices,CL,NO
17342,large_natural_outdoor_scenes,large_carnivores,CL,NO
17343,fish,aquatic_mammals,CL,NO
17344,food_containers,flowers,CL,NO
17345,fruit_and_vegetables,large_carnivores,CL,NO
17346,people,trees,CL,NO
17347,fruit_and_vegetables,flowers,CL,NO
17348,large_omnivores_and_herbivores,reptiles,CL,NO
17349,fruit_and_vegetables,large_omnivores_and_herbivores,CL,NO
17350,fish,large_man-made_outdoor_things,CL,NO
17351,non-insect_invertebrates,fruit_and_vegetables,CL,NO
17352,fish,standard transportation vehicles,CL,NO
17353,food_containers,fruit_and_vegetables,OL,YES
17354,fish,household_furniture,CL,NO
17355,reptiles,insects,CL,NO
17356,insects,specialized utility vehicles,CL,NO
17357,standard transportation vehicles,household_furniture,CL,NO
17358,specialized utility vehicles,specialized utility vehicles,OL,YES
17359,large_man-made_outdoor_things,household_electrical_devices,CL,NO
17360,large_carnivores,household_furniture,CL,NO
17361,fish,food_containers,CL,NO
17362,household_furniture,large_omnivores_and_herbivores,CL,NO
17363,standard transportation vehicles,people,CL,NO
17364,fruit_and_vegetables,people,CL,NO
17365,large_natural_outdoor_scenes,insects,CL,NO
17366,aquatic_mammals,specialized utility vehicles,CL,NO
17367,flowers,food_containers,CL,NO
17368,large_man-made_outdoor_things,insects,CL,NO
17369,large_man-made_outdoor_things,people,CL,NO
17370,aquatic_mammals,flowers,CL,NO
17371,large_omnivores_and_herbivores,household_electrical_devices,CL,NO
17372,standard transportation vehicles,reptiles,CL,NO
