index,true_label,candidate_labels,complementary_label
9726,8,"['four'; 'nine'; 'five'; 'zero'; 'three']",zero
9727,2,"['six'; 'zero'; 'seven'; 'nine'; 'one']",zero
9728,9,"['one'; 'zero'; 'four'; 'eight'; 'six']",zero
9729,9,"['one'; 'four'; 'six'; 'eight'; 'zero']",zero
9730,3,"['eight'; 'three'; 'five'; 'zero'; 'six']",zero
9731,9,"['one'; 'eight'; 'zero'; 'six'; 'four']",zero
9732,8,"['five'; 'nine'; 'four'; 'zero'; 'three']",zero
9733,0,"['six'; 'one'; 'nine'; 'zero'; 'four']",zero
9734,1,"['one'; 'eight'; 'three'; 'two'; 'four']",eight
9735,1,"['two'; 'eight'; 'one'; 'four'; 'three']",four
9736,2,"['nine'; 'zero'; 'one'; 'six'; 'seven']",zero
9737,2,"['one'; 'zero'; 'six'; 'nine'; 'seven']",zero
9738,5,"['five'; 'two'; 'zero'; 'four'; 'three']",zero
9739,3,"['six'; 'three'; 'zero'; 'eight'; 'five']",zero
9740,7,"['six'; 'one'; 'two'; 'zero'; 'nine']",zero
9741,4,"['eight'; 'three'; 'seven'; 'four'; 'six']",three
9742,0,"['one'; 'six'; 'four'; 'zero'; 'nine']",zero
9743,5,"['zero'; 'five'; 'four'; 'three'; 'two']",zero
9744,0,"['six'; 'one'; 'four'; 'nine'; 'zero']",zero
9745,6,"['one'; 'four'; 'five'; 'seven'; 'two']",five
9746,4,"['four'; 'six'; 'eight'; 'three'; 'seven']",six
9747,7,"['zero'; 'two'; 'six'; 'one'; 'nine']",zero
9748,2,"['six'; 'zero'; 'seven'; 'one'; 'nine']",zero
9749,8,"['nine'; 'four'; 'three'; 'zero'; 'five']",zero
9750,0,"['nine'; 'four'; 'zero'; 'one'; 'six']",zero
9751,9,"['four'; 'zero'; 'six'; 'eight'; 'one']",zero
9752,9,"['zero'; 'four'; 'one'; 'eight'; 'six']",four
9753,0,"['four'; 'nine'; 'six'; 'one'; 'zero']",zero
9754,9,"['four'; 'six'; 'zero'; 'eight'; 'one']",zero
9755,1,"['two'; 'one'; 'four'; 'eight'; 'three']",one
9756,2,"['seven'; 'zero'; 'six'; 'nine'; 'one']",zero
9757,2,"['zero'; 'one'; 'nine'; 'six'; 'seven']",seven
9758,9,"['six'; 'zero'; 'four'; 'one'; 'eight']",zero
9759,3,"['zero'; 'six'; 'eight'; 'five'; 'three']",zero
9760,6,"['seven'; 'one'; 'two'; 'four'; 'five']",one
9761,4,"['seven'; 'four'; 'three'; 'eight'; 'six']",three
9762,8,"['nine'; 'four'; 'three'; 'five'; 'zero']",zero
9763,5,"['five'; 'four'; 'two'; 'three'; 'zero']",zero
9764,8,"['zero'; 'four'; 'three'; 'five'; 'nine']",three
9765,6,"['two'; 'five'; 'one'; 'four'; 'seven']",five
9766,3,"['five'; 'zero'; 'three'; 'six'; 'eight']",zero
9767,7,"['six'; 'nine'; 'one'; 'zero'; 'two']",zero
9768,7,"['two'; 'nine'; 'zero'; 'six'; 'one']",zero
9769,8,"['zero'; 'three'; 'four'; 'nine'; 'five']",three
9770,5,"['zero'; 'three'; 'two'; 'five'; 'four']",zero
9771,9,"['eight'; 'six'; 'one'; 'four'; 'zero']",zero
9772,2,"['six'; 'nine'; 'seven'; 'zero'; 'one']",zero
9773,0,"['four'; 'one'; 'zero'; 'six'; 'nine']",zero
9774,7,"['one'; 'two'; 'zero'; 'nine'; 'six']",zero
9775,1,"['eight'; 'one'; 'three'; 'two'; 'four']",one
9776,2,"['six'; 'zero'; 'one'; 'seven'; 'nine']",zero
9777,2,"['one'; 'six'; 'zero'; 'seven'; 'nine']",zero
9778,3,"['eight'; 'six'; 'five'; 'three'; 'zero']",zero
9779,3,"['zero'; 'six'; 'eight'; 'five'; 'three']",zero
9780,2,"['seven'; 'zero'; 'six'; 'nine'; 'one']",zero
9781,4,"['seven'; 'three'; 'eight'; 'six'; 'four']",three
9782,8,"['nine'; 'three'; 'zero'; 'four'; 'five']",zero
9783,5,"['four'; 'zero'; 'five'; 'two'; 'three']",zero
9784,9,"['one'; 'eight'; 'zero'; 'six'; 'four']",zero
9785,6,"['four'; 'two'; 'five'; 'seven'; 'one']",two
9786,3,"['five'; 'six'; 'eight'; 'three'; 'zero']",zero
9787,7,"['one'; 'six'; 'two'; 'zero'; 'nine']",zero
9788,7,"['nine'; 'zero'; 'two'; 'one'; 'six']",zero
9789,8,"['five'; 'four'; 'nine'; 'zero'; 'three']",zero
9790,0,"['four'; 'nine'; 'six'; 'zero'; 'one']",zero
9791,9,"['eight'; 'zero'; 'four'; 'six'; 'one']",zero
9792,8,"['four'; 'zero'; 'three'; 'five'; 'nine']",zero
9793,7,"['zero'; 'two'; 'six'; 'one'; 'nine']",zero
9794,8,"['zero'; 'five'; 'nine'; 'four'; 'three']",five
9795,4,"['six'; 'three'; 'seven'; 'four'; 'eight']",three
9796,1,"['eight'; 'four'; 'three'; 'two'; 'one']",four
9797,3,"['three'; 'eight'; 'five'; 'zero'; 'six']",zero
9798,6,"['five'; 'seven'; 'two'; 'four'; 'one']",one
9799,8,"['nine'; 'three'; 'zero'; 'four'; 'five']",zero
9800,5,"['zero'; 'five'; 'two'; 'four'; 'three']",zero
9801,5,"['zero'; 'five'; 'two'; 'four'; 'three']",zero
9802,6,"['five'; 'one'; 'two'; 'four'; 'seven']",one
9803,1,"['three'; 'two'; 'four'; 'one'; 'eight']",two
9804,1,"['two'; 'eight'; 'one'; 'four'; 'three']",eight
9805,8,"['zero'; 'four'; 'five'; 'nine'; 'three']",zero
9806,0,"['four'; 'one'; 'six'; 'nine'; 'zero']",zero
9807,5,"['two'; 'three'; 'four'; 'zero'; 'five']",zero
9808,6,"['seven'; 'one'; 'five'; 'four'; 'two']",one
9809,2,"['six'; 'zero'; 'seven'; 'one'; 'nine']",zero
9810,9,"['four'; 'one'; 'zero'; 'six'; 'eight']",zero
9811,8,"['nine'; 'five'; 'three'; 'four'; 'zero']",zero
9812,3,"['eight'; 'three'; 'zero'; 'six'; 'five']",zero
9813,6,"['two'; 'one'; 'four'; 'seven'; 'five']",one
9814,5,"['two'; 'four'; 'five'; 'zero'; 'three']",zero
9815,1,"['three'; 'one'; 'eight'; 'two'; 'four']",one
9816,6,"['one'; 'seven'; 'five'; 'two'; 'four']",seven
9817,9,"['one'; 'four'; 'six'; 'eight'; 'zero']",zero
9818,6,"['one'; 'five'; 'two'; 'seven'; 'four']",five
9819,2,"['six'; 'seven'; 'zero'; 'nine'; 'one']",zero
9820,0,"['nine'; 'zero'; 'six'; 'one'; 'four']",zero
9821,4,"['seven'; 'three'; 'four'; 'eight'; 'six']",three
9822,0,"['four'; 'nine'; 'zero'; 'one'; 'six']",zero
9823,0,"['four'; 'nine'; 'zero'; 'six'; 'one']",zero
9824,5,"['four'; 'zero'; 'three'; 'five'; 'two']",zero
9825,9,"['four'; 'one'; 'zero'; 'six'; 'eight']",zero
9826,2,"['one'; 'zero'; 'six'; 'nine'; 'seven']",zero
9827,9,"['zero'; 'eight'; 'four'; 'one'; 'six']",four
9828,6,"['two'; 'seven'; 'five'; 'four'; 'one']",seven
9829,3,"['zero'; 'three'; 'six'; 'five'; 'eight']",zero
9830,2,"['one'; 'six'; 'zero'; 'seven'; 'nine']",zero
9831,7,"['one'; 'nine'; 'six'; 'zero'; 'two']",zero
9832,8,"['nine'; 'zero'; 'five'; 'four'; 'three']",zero
9833,7,"['two'; 'nine'; 'one'; 'zero'; 'six']",zero
9834,0,"['four'; 'six'; 'zero'; 'nine'; 'one']",zero
9835,9,"['six'; 'one'; 'zero'; 'eight'; 'four']",zero
9836,2,"['zero'; 'nine'; 'seven'; 'one'; 'six']",seven
9837,1,"['two'; 'one'; 'four'; 'three'; 'eight']",one
9838,9,"['eight'; 'six'; 'four'; 'zero'; 'one']",zero
9839,8,"['nine'; 'four'; 'five'; 'zero'; 'three']",zero
9840,0,"['four'; 'six'; 'nine'; 'one'; 'zero']",zero
9841,2,"['nine'; 'one'; 'zero'; 'six'; 'seven']",zero
9842,1,"['four'; 'three'; 'eight'; 'two'; 'one']",four
9843,7,"['six'; 'nine'; 'zero'; 'two'; 'one']",zero
9844,8,"['three'; 'five'; 'nine'; 'four'; 'zero']",zero
9845,5,"['two'; 'three'; 'four'; 'five'; 'zero']",zero
9846,9,"['one'; 'zero'; 'six'; 'four'; 'eight']",zero
9847,8,"['five'; 'three'; 'nine'; 'four'; 'zero']",zero
9848,3,"['five'; 'three'; 'six'; 'zero'; 'eight']",zero
9849,5,"['two'; 'zero'; 'three'; 'four'; 'five']",zero
9850,2,"['six'; 'nine'; 'seven'; 'one'; 'zero']",zero
9851,3,"['five'; 'six'; 'zero'; 'eight'; 'three']",zero
9852,8,"['zero'; 'five'; 'three'; 'nine'; 'four']",five
9853,2,"['seven'; 'nine'; 'six'; 'zero'; 'one']",zero
9854,7,"['six'; 'zero'; 'one'; 'two'; 'nine']",zero
9855,2,"['one'; 'nine'; 'six'; 'zero'; 'seven']",zero
9856,1,"['three'; 'two'; 'one'; 'eight'; 'four']",eight
9857,0,"['zero'; 'one'; 'nine'; 'four'; 'six']",zero
9858,5,"['three'; 'four'; 'two'; 'five'; 'zero']",zero
9859,5,"['zero'; 'two'; 'three'; 'four'; 'five']",zero
9860,6,"['two'; 'five'; 'seven'; 'one'; 'four']",five
9861,8,"['four'; 'zero'; 'nine'; 'five'; 'three']",zero
9862,2,"['seven'; 'nine'; 'one'; 'zero'; 'six']",zero
9863,6,"['four'; 'one'; 'five'; 'seven'; 'two']",one
9864,3,"['eight'; 'five'; 'three'; 'zero'; 'six']",zero
9865,0,"['zero'; 'nine'; 'one'; 'six'; 'four']",nine
9866,8,"['three'; 'nine'; 'zero'; 'five'; 'four']",zero
9867,4,"['seven'; 'four'; 'eight'; 'three'; 'six']",three
9868,3,"['three'; 'five'; 'zero'; 'eight'; 'six']",zero
9869,0,"['four'; 'zero'; 'nine'; 'six'; 'one']",zero
9870,9,"['eight'; 'one'; 'zero'; 'six'; 'four']",zero
9871,3,"['zero'; 'three'; 'six'; 'five'; 'eight']",zero
9872,6,"['four'; 'seven'; 'one'; 'two'; 'five']",four
9873,8,"['zero'; 'five'; 'four'; 'nine'; 'three']",five
9874,0,"['four'; 'one'; 'nine'; 'zero'; 'six']",zero
9875,1,"['four'; 'three'; 'two'; 'one'; 'eight']",eight
9876,9,"['four'; 'zero'; 'eight'; 'six'; 'one']",zero
9877,0,"['zero'; 'six'; 'nine'; 'four'; 'one']",nine
9878,7,"['six'; 'nine'; 'zero'; 'two'; 'one']",zero
9879,3,"['five'; 'three'; 'eight'; 'six'; 'zero']",zero
9880,4,"['eight'; 'four'; 'six'; 'three'; 'seven']",four
9881,0,"['nine'; 'six'; 'four'; 'zero'; 'one']",zero
9882,7,"['six'; 'zero'; 'one'; 'nine'; 'two']",zero
9883,4,"['three'; 'eight'; 'seven'; 'four'; 'six']",eight
9884,1,"['four'; 'three'; 'eight'; 'one'; 'two']",four
9885,7,"['one'; 'six'; 'nine'; 'two'; 'zero']",zero
9886,7,"['six'; 'one'; 'two'; 'zero'; 'nine']",zero
9887,4,"['seven'; 'eight'; 'four'; 'three'; 'six']",three
9888,7,"['six'; 'zero'; 'one'; 'two'; 'nine']",zero
9889,9,"['eight'; 'zero'; 'one'; 'six'; 'four']",zero
9890,0,"['one'; 'six'; 'four'; 'nine'; 'zero']",zero
9891,2,"['nine'; 'one'; 'zero'; 'seven'; 'six']",zero
9892,6,"['seven'; 'one'; 'four'; 'five'; 'two']",one
9893,9,"['eight'; 'four'; 'zero'; 'one'; 'six']",zero
9894,2,"['six'; 'seven'; 'nine'; 'zero'; 'one']",zero
9895,1,"['one'; 'three'; 'eight'; 'four'; 'two']",three
9896,9,"['one'; 'four'; 'zero'; 'eight'; 'six']",zero
9897,2,"['zero'; 'nine'; 'one'; 'seven'; 'six']",nine
9898,5,"['two'; 'five'; 'three'; 'four'; 'zero']",zero
9899,5,"['two'; 'five'; 'three'; 'zero'; 'four']",zero
9900,8,"['nine'; 'zero'; 'three'; 'four'; 'five']",zero
9901,7,"['one'; 'zero'; 'two'; 'nine'; 'six']",zero
9902,1,"['four'; 'three'; 'two'; 'eight'; 'one']",three
9903,1,"['three'; 'four'; 'two'; 'one'; 'eight']",four
9904,3,"['six'; 'five'; 'three'; 'zero'; 'eight']",zero
9905,7,"['six'; 'nine'; 'one'; 'zero'; 'two']",zero
9906,1,"['two'; 'eight'; 'four'; 'three'; 'one']",eight
9907,1,"['eight'; 'three'; 'one'; 'four'; 'two']",four
9908,7,"['six'; 'one'; 'nine'; 'zero'; 'two']",zero
9909,6,"['one'; 'four'; 'seven'; 'two'; 'five']",four
9910,1,"['eight'; 'four'; 'two'; 'one'; 'three']",four
9911,7,"['one'; 'two'; 'zero'; 'nine'; 'six']",zero
9912,2,"['six'; 'zero'; 'seven'; 'nine'; 'one']",zero
9913,3,"['five'; 'zero'; 'three'; 'eight'; 'six']",zero
9914,0,"['six'; 'four'; 'nine'; 'one'; 'zero']",zero
9915,3,"['eight'; 'zero'; 'six'; 'five'; 'three']",zero
9916,3,"['zero'; 'eight'; 'three'; 'five'; 'six']",zero
9917,6,"['five'; 'seven'; 'one'; 'four'; 'two']",one
9918,8,"['zero'; 'five'; 'four'; 'nine'; 'three']",five
9919,5,"['four'; 'five'; 'two'; 'zero'; 'three']",zero
9920,4,"['three'; 'eight'; 'four'; 'seven'; 'six']",eight
9921,6,"['seven'; 'two'; 'five'; 'four'; 'one']",two
9922,0,"['one'; 'four'; 'nine'; 'zero'; 'six']",zero
9923,2,"['nine'; 'zero'; 'one'; 'six'; 'seven']",zero
9924,8,"['five'; 'three'; 'four'; 'zero'; 'nine']",zero
9925,8,"['zero'; 'three'; 'five'; 'four'; 'nine']",three
9926,6,"['seven'; 'four'; 'one'; 'five'; 'two']",four
9927,7,"['six'; 'nine'; 'one'; 'two'; 'zero']",zero
9928,6,"['two'; 'five'; 'one'; 'seven'; 'four']",five
9929,6,"['one'; 'seven'; 'five'; 'four'; 'two']",seven
9930,1,"['three'; 'one'; 'eight'; 'four'; 'two']",one
9931,4,"['six'; 'three'; 'eight'; 'seven'; 'four']",three
9932,3,"['three'; 'five'; 'eight'; 'six'; 'zero']",zero
9933,9,"['four'; 'one'; 'six'; 'zero'; 'eight']",zero
9934,0,"['one'; 'nine'; 'four'; 'zero'; 'six']",zero
9935,8,"['four'; 'zero'; 'five'; 'three'; 'nine']",zero
9936,8,"['five'; 'four'; 'nine'; 'three'; 'zero']",zero
9937,8,"['nine'; 'zero'; 'four'; 'three'; 'five']",zero
9938,9,"['one'; 'four'; 'six'; 'eight'; 'zero']",zero
9939,2,"['one'; 'nine'; 'zero'; 'seven'; 'six']",zero
9940,4,"['four'; 'eight'; 'three'; 'seven'; 'six']",four
9941,9,"['zero'; 'one'; 'six'; 'eight'; 'four']",zero
9942,1,"['four'; 'three'; 'eight'; 'one'; 'two']",four
9943,6,"['two'; 'four'; 'one'; 'seven'; 'five']",four
9944,8,"['four'; 'three'; 'five'; 'nine'; 'zero']",zero
9945,5,"['four'; 'five'; 'zero'; 'three'; 'two']",zero
9946,6,"['one'; 'five'; 'seven'; 'four'; 'two']",four
9947,5,"['five'; 'four'; 'two'; 'three'; 'zero']",zero
9948,8,"['five'; 'three'; 'nine'; 'four'; 'zero']",zero
9949,9,"['zero'; 'one'; 'eight'; 'four'; 'six']",zero
9950,9,"['six'; 'zero'; 'one'; 'four'; 'eight']",zero
9951,5,"['four'; 'two'; 'zero'; 'three'; 'five']",zero
9952,8,"['nine'; 'zero'; 'four'; 'three'; 'five']",zero
9953,3,"['six'; 'three'; 'eight'; 'zero'; 'five']",zero
9954,7,"['zero'; 'nine'; 'one'; 'two'; 'six']",zero
9955,7,"['nine'; 'zero'; 'two'; 'one'; 'six']",zero
9956,8,"['three'; 'zero'; 'four'; 'nine'; 'five']",zero
9957,4,"['four'; 'seven'; 'eight'; 'three'; 'six']",seven
9958,5,"['zero'; 'two'; 'three'; 'four'; 'five']",zero
9959,3,"['five'; 'zero'; 'eight'; 'six'; 'three']",zero
9960,1,"['one'; 'two'; 'four'; 'three'; 'eight']",four
9961,6,"['seven'; 'five'; 'four'; 'two'; 'one']",five
9962,2,"['six'; 'one'; 'nine'; 'zero'; 'seven']",zero
9963,0,"['zero'; 'one'; 'four'; 'six'; 'nine']",zero
9964,2,"['zero'; 'seven'; 'six'; 'nine'; 'one']",seven
9965,0,"['four'; 'nine'; 'six'; 'zero'; 'one']",zero
9966,0,"['six'; 'four'; 'zero'; 'nine'; 'one']",zero
9967,6,"['seven'; 'one'; 'four'; 'two'; 'five']",one
9968,9,"['one'; 'six'; 'four'; 'eight'; 'zero']",zero
9969,9,"['four'; 'zero'; 'six'; 'one'; 'eight']",zero
9970,8,"['nine'; 'three'; 'five'; 'zero'; 'four']",zero
9971,0,"['six'; 'four'; 'nine'; 'one'; 'zero']",zero
9972,2,"['one'; 'seven'; 'zero'; 'nine'; 'six']",zero
9973,1,"['one'; 'eight'; 'four'; 'two'; 'three']",four
9974,3,"['zero'; 'five'; 'eight'; 'six'; 'three']",zero
9975,1,"['three'; 'four'; 'eight'; 'one'; 'two']",four
9976,4,"['seven'; 'three'; 'four'; 'eight'; 'six']",three
9977,3,"['five'; 'six'; 'eight'; 'three'; 'zero']",zero
9978,0,"['one'; 'zero'; 'four'; 'six'; 'nine']",zero
9979,2,"['zero'; 'nine'; 'seven'; 'six'; 'one']",seven
9980,4,"['four'; 'six'; 'eight'; 'seven'; 'three']",six
9981,1,"['eight'; 'one'; 'two'; 'four'; 'three']",one
9982,8,"['zero'; 'nine'; 'five'; 'four'; 'three']",nine
9983,0,"['six'; 'four'; 'nine'; 'zero'; 'one']",zero
9984,4,"['four'; 'seven'; 'six'; 'eight'; 'three']",seven
9985,0,"['six'; 'zero'; 'one'; 'four'; 'nine']",zero
9986,0,"['six'; 'zero'; 'nine'; 'four'; 'one']",zero
9987,1,"['four'; 'eight'; 'two'; 'one'; 'three']",one
9988,7,"['nine'; 'two'; 'one'; 'six'; 'zero']",zero
9989,2,"['nine'; 'zero'; 'six'; 'one'; 'seven']",zero
9990,7,"['nine'; 'two'; 'zero'; 'one'; 'six']",zero
9991,3,"['six'; 'eight'; 'three'; 'zero'; 'five']",zero
9992,7,"['zero'; 'two'; 'one'; 'six'; 'nine']",zero
9993,4,"['six'; 'four'; 'seven'; 'eight'; 'three']",eight
9994,0,"['four'; 'zero'; 'one'; 'six'; 'nine']",zero
9995,5,"['three'; 'two'; 'five'; 'four'; 'zero']",zero
9996,8,"['three'; 'zero'; 'four'; 'nine'; 'five']",zero
9997,6,"['two'; 'one'; 'four'; 'seven'; 'five']",one
9998,9,"['one'; 'zero'; 'six'; 'eight'; 'four']",zero
9999,7,"['nine'; 'two'; 'zero'; 'one'; 'six']",zero
10000,3,"['six'; 'three'; 'five'; 'zero'; 'eight']",zero
10001,8,"['five'; 'three'; 'zero'; 'nine'; 'four']",zero
10002,7,"['six'; 'zero'; 'two'; 'nine'; 'one']",zero
10003,9,"['four'; 'zero'; 'six'; 'one'; 'eight']",zero
10004,9,"['eight'; 'zero'; 'six'; 'one'; 'four']",zero
10005,0,"['six'; 'nine'; 'four'; 'zero'; 'one']",zero
10006,1,"['three'; 'two'; 'eight'; 'four'; 'one']",eight
10007,1,"['one'; 'two'; 'three'; 'eight'; 'four']",eight
10008,5,"['five'; 'three'; 'zero'; 'two'; 'four']",zero
10009,2,"['nine'; 'one'; 'six'; 'zero'; 'seven']",zero
10010,0,"['one'; 'zero'; 'six'; 'four'; 'nine']",zero
10011,3,"['three'; 'five'; 'eight'; 'six'; 'zero']",zero
10012,8,"['nine'; 'zero'; 'three'; 'four'; 'five']",zero
10013,4,"['seven'; 'eight'; 'six'; 'three'; 'four']",seven
10014,7,"['one'; 'six'; 'zero'; 'nine'; 'two']",zero
10015,5,"['four'; 'three'; 'five'; 'zero'; 'two']",zero
10016,2,"['nine'; 'seven'; 'one'; 'zero'; 'six']",zero
10017,6,"['four'; 'five'; 'two'; 'seven'; 'one']",five
10018,4,"['three'; 'seven'; 'six'; 'four'; 'eight']",seven
10019,7,"['six'; 'two'; 'nine'; 'zero'; 'one']",zero
10020,1,"['eight'; 'three'; 'one'; 'two'; 'four']",three
10021,8,"['four'; 'nine'; 'zero'; 'five'; 'three']",zero
10022,0,"['four'; 'six'; 'one'; 'zero'; 'nine']",zero
10023,9,"['four'; 'zero'; 'six'; 'one'; 'eight']",zero
10024,2,"['one'; 'seven'; 'nine'; 'six'; 'zero']",seven
10025,0,"['four'; 'zero'; 'six'; 'one'; 'nine']",zero
10026,0,"['nine'; 'zero'; 'one'; 'four'; 'six']",zero
10027,1,"['eight'; 'one'; 'four'; 'two'; 'three']",one
10028,9,"['one'; 'four'; 'six'; 'eight'; 'zero']",zero
10029,2,"['nine'; 'six'; 'zero'; 'seven'; 'one']",zero
10030,5,"['five'; 'two'; 'zero'; 'four'; 'three']",zero
10031,3,"['eight'; 'five'; 'three'; 'six'; 'zero']",zero
10032,6,"['seven'; 'four'; 'one'; 'two'; 'five']",four
10033,4,"['eight'; 'four'; 'three'; 'six'; 'seven']",three
10034,3,"['six'; 'five'; 'three'; 'zero'; 'eight']",zero
10035,5,"['five'; 'zero'; 'four'; 'three'; 'two']",zero
10036,6,"['five'; 'two'; 'one'; 'four'; 'seven']",two
10037,6,"['four'; 'seven'; 'two'; 'one'; 'five']",seven
10038,9,"['eight'; 'six'; 'zero'; 'four'; 'one']",zero
10039,7,"['one'; 'two'; 'zero'; 'nine'; 'six']",zero
10040,1,"['eight'; 'four'; 'two'; 'three'; 'one']",four
10041,8,"['three'; 'four'; 'five'; 'nine'; 'zero']",zero
10042,3,"['three'; 'five'; 'zero'; 'eight'; 'six']",zero
10043,9,"['eight'; 'one'; 'zero'; 'four'; 'six']",zero
10044,6,"['four'; 'two'; 'seven'; 'five'; 'one']",two
10045,0,"['nine'; 'six'; 'four'; 'zero'; 'one']",zero
10046,7,"['one'; 'six'; 'zero'; 'two'; 'nine']",zero
10047,9,"['one'; 'eight'; 'six'; 'zero'; 'four']",zero
10048,1,"['two'; 'one'; 'eight'; 'three'; 'four']",one
10049,5,"['two'; 'zero'; 'five'; 'four'; 'three']",zero
10050,7,"['two'; 'six'; 'one'; 'nine'; 'zero']",zero
10051,5,"['three'; 'zero'; 'five'; 'four'; 'two']",zero
10052,3,"['six'; 'three'; 'zero'; 'five'; 'eight']",zero
10053,6,"['five'; 'one'; 'two'; 'four'; 'seven']",one
10054,8,"['five'; 'nine'; 'three'; 'four'; 'zero']",zero
10055,9,"['one'; 'six'; 'eight'; 'four'; 'zero']",zero
10056,5,"['five'; 'two'; 'zero'; 'three'; 'four']",zero
10057,8,"['five'; 'zero'; 'three'; 'nine'; 'four']",zero
10058,1,"['three'; 'eight'; 'two'; 'four'; 'one']",eight
10059,9,"['zero'; 'eight'; 'four'; 'six'; 'one']",four
10060,4,"['three'; 'eight'; 'six'; 'seven'; 'four']",eight
10061,8,"['zero'; 'three'; 'five'; 'nine'; 'four']",three
10062,5,"['five'; 'four'; 'two'; 'three'; 'zero']",zero
10063,7,"['nine'; 'two'; 'one'; 'zero'; 'six']",zero
10064,8,"['zero'; 'five'; 'three'; 'four'; 'nine']",five
10065,5,"['two'; 'five'; 'four'; 'three'; 'zero']",zero
10066,8,"['zero'; 'four'; 'nine'; 'three'; 'five']",zero
10067,1,"['four'; 'two'; 'three'; 'eight'; 'one']",eight
10068,1,"['eight'; 'four'; 'two'; 'three'; 'one']",four
10069,0,"['four'; 'zero'; 'six'; 'one'; 'nine']",zero
10070,9,"['four'; 'six'; 'zero'; 'eight'; 'one']",zero
10071,0,"['nine'; 'one'; 'zero'; 'six'; 'four']",zero
10072,2,"['one'; 'nine'; 'seven'; 'zero'; 'six']",zero
10073,2,"['nine'; 'zero'; 'one'; 'seven'; 'six']",zero
10074,3,"['six'; 'five'; 'zero'; 'eight'; 'three']",zero
10075,2,"['one'; 'six'; 'zero'; 'seven'; 'nine']",zero
10076,6,"['one'; 'five'; 'two'; 'seven'; 'four']",five
10077,7,"['zero'; 'nine'; 'one'; 'two'; 'six']",zero
10078,2,"['nine'; 'zero'; 'seven'; 'one'; 'six']",zero
10079,8,"['four'; 'three'; 'zero'; 'five'; 'nine']",zero
10080,0,"['nine'; 'zero'; 'six'; 'one'; 'four']",zero
10081,2,"['seven'; 'one'; 'zero'; 'six'; 'nine']",zero
10082,2,"['one'; 'seven'; 'six'; 'zero'; 'nine']",zero
10083,0,"['nine'; 'four'; 'zero'; 'one'; 'six']",zero
10084,2,"['seven'; 'nine'; 'six'; 'one'; 'zero']",zero
10085,1,"['two'; 'one'; 'three'; 'eight'; 'four']",one
10086,7,"['zero'; 'one'; 'nine'; 'six'; 'two']",zero
10087,2,"['six'; 'nine'; 'seven'; 'one'; 'zero']",zero
10088,9,"['eight'; 'six'; 'four'; 'one'; 'zero']",zero
10089,6,"['four'; 'one'; 'seven'; 'two'; 'five']",one
10090,2,"['zero'; 'seven'; 'one'; 'six'; 'nine']",seven
10091,3,"['zero'; 'three'; 'five'; 'six'; 'eight']",zero
10092,5,"['zero'; 'two'; 'five'; 'four'; 'three']",zero
10093,3,"['eight'; 'six'; 'five'; 'zero'; 'three']",zero
10094,9,"['eight'; 'six'; 'zero'; 'one'; 'four']",zero
10095,7,"['one'; 'six'; 'zero'; 'two'; 'nine']",zero
10096,7,"['zero'; 'two'; 'nine'; 'one'; 'six']",zero
10097,3,"['five'; 'six'; 'three'; 'eight'; 'zero']",zero
10098,1,"['eight'; 'one'; 'four'; 'two'; 'three']",one
10099,3,"['eight'; 'six'; 'five'; 'three'; 'zero']",zero
10100,2,"['seven'; 'six'; 'one'; 'nine'; 'zero']",zero
10101,6,"['one'; 'two'; 'four'; 'seven'; 'five']",four
10102,9,"['one'; 'zero'; 'six'; 'four'; 'eight']",zero
10103,4,"['three'; 'six'; 'four'; 'seven'; 'eight']",six
10104,4,"['seven'; 'six'; 'four'; 'three'; 'eight']",three
10105,9,"['four'; 'eight'; 'zero'; 'six'; 'one']",zero
10106,2,"['seven'; 'zero'; 'nine'; 'six'; 'one']",zero
10107,0,"['one'; 'six'; 'four'; 'zero'; 'nine']",zero
10108,6,"['two'; 'one'; 'four'; 'seven'; 'five']",one
10109,9,"['one'; 'eight'; 'four'; 'zero'; 'six']",zero
10110,1,"['four'; 'two'; 'three'; 'one'; 'eight']",two
10111,5,"['zero'; 'five'; 'four'; 'three'; 'two']",zero
10112,9,"['eight'; 'six'; 'four'; 'zero'; 'one']",zero
10113,2,"['six'; 'one'; 'seven'; 'zero'; 'nine']",zero
10114,4,"['four'; 'three'; 'six'; 'seven'; 'eight']",three
10115,8,"['three'; 'five'; 'four'; 'nine'; 'zero']",zero
10116,3,"['three'; 'six'; 'eight'; 'zero'; 'five']",zero
10117,2,"['nine'; 'seven'; 'zero'; 'one'; 'six']",seven
10118,1,"['two'; 'three'; 'eight'; 'one'; 'four']",three
10119,0,"['four'; 'one'; 'nine'; 'zero'; 'six']",zero
10120,0,"['one'; 'four'; 'zero'; 'six'; 'nine']",zero
10121,0,"['nine'; 'four'; 'one'; 'zero'; 'six']",zero
10122,2,"['nine'; 'one'; 'zero'; 'seven'; 'six']",zero
10123,1,"['three'; 'four'; 'eight'; 'two'; 'one']",four
10124,8,"['nine'; 'four'; 'three'; 'five'; 'zero']",zero
10125,3,"['five'; 'eight'; 'zero'; 'three'; 'six']",zero
10126,8,"['five'; 'nine'; 'three'; 'zero'; 'four']",zero
10127,2,"['six'; 'zero'; 'seven'; 'nine'; 'one']",zero
10128,0,"['four'; 'nine'; 'zero'; 'one'; 'six']",zero
