index,true_label,candidate_labels,complementary_label
4849,5,"['automobile'; 'airplane']",automobile
4850,5,"['airplane'; 'automobile']",airplane
4851,8,"['cat'; 'truck']",cat
4852,8,"['cat'; 'truck']",truck
4853,2,"['deer'; 'cat']",deer
4854,0,"['bird'; 'automobile']",automobile
4855,3,"['truck'; 'automobile']",truck
4856,1,"['dog'; 'deer']",dog
4857,4,"['horse'; 'airplane']",airplane
4858,1,"['dog'; 'deer']",dog
4859,0,"['bird'; 'automobile']",bird
4860,8,"['truck'; 'cat']",cat
4861,0,"['automobile'; 'bird']",bird
4862,5,"['automobile'; 'airplane']",automobile
4863,8,"['truck'; 'cat']",truck
4864,4,"['airplane'; 'horse']",airplane
4865,9,"['ship'; 'frog']",frog
4866,1,"['dog'; 'deer']",dog
4867,8,"['truck'; 'cat']",truck
4868,0,"['bird'; 'automobile']",automobile
4869,0,"['bird'; 'automobile']",automobile
4870,6,"['cat'; 'truck']",truck
4871,7,"['airplane'; 'truck']",airplane
4872,7,"['airplane'; 'truck']",truck
4873,7,"['airplane'; 'truck']",truck
4874,5,"['airplane'; 'automobile']",airplane
4875,6,"['truck'; 'cat']",truck
4876,3,"['automobile'; 'truck']",truck
4877,6,"['cat'; 'truck']",truck
4878,5,"['automobile'; 'airplane']",automobile
4879,8,"['cat'; 'truck']",cat
4880,2,"['deer'; 'cat']",deer
4881,6,"['truck'; 'cat']",truck
4882,5,"['automobile'; 'airplane']",automobile
4883,7,"['airplane'; 'truck']",truck
4884,5,"['airplane'; 'automobile']",airplane
4885,4,"['airplane'; 'horse']",airplane
4886,7,"['truck'; 'airplane']",truck
4887,3,"['truck'; 'automobile']",truck
4888,2,"['cat'; 'deer']",cat
4889,9,"['frog'; 'ship']",ship
4890,5,"['airplane'; 'automobile']",airplane
4891,8,"['cat'; 'truck']",cat
4892,8,"['truck'; 'cat']",truck
4893,5,"['automobile'; 'airplane']",automobile
4894,7,"['truck'; 'airplane']",truck
4895,2,"['cat'; 'deer']",deer
4896,2,"['cat'; 'deer']",cat
4897,8,"['truck'; 'cat']",cat
4898,7,"['truck'; 'airplane']",airplane
4899,6,"['truck'; 'cat']",truck
4900,7,"['airplane'; 'truck']",truck
4901,7,"['truck'; 'airplane']",truck
4902,2,"['cat'; 'deer']",cat
4903,7,"['airplane'; 'truck']",truck
4904,6,"['cat'; 'truck']",truck
4905,4,"['airplane'; 'horse']",airplane
4906,0,"['automobile'; 'bird']",automobile
4907,6,"['cat'; 'truck']",truck
4908,3,"['truck'; 'automobile']",truck
4909,1,"['deer'; 'dog']",dog
4910,4,"['horse'; 'airplane']",airplane
4911,6,"['truck'; 'cat']",truck
4912,3,"['truck'; 'automobile']",truck
4913,9,"['frog'; 'ship']",frog
4914,8,"['truck'; 'cat']",cat
4915,3,"['automobile'; 'truck']",truck
4916,8,"['truck'; 'cat']",cat
4917,1,"['deer'; 'dog']",deer
4918,0,"['bird'; 'automobile']",automobile
4919,0,"['automobile'; 'bird']",automobile
4920,5,"['airplane'; 'automobile']",airplane
4921,3,"['automobile'; 'truck']",truck
4922,5,"['airplane'; 'automobile']",airplane
4923,8,"['cat'; 'truck']",truck
4924,4,"['airplane'; 'horse']",airplane
4925,0,"['automobile'; 'bird']",bird
4926,6,"['truck'; 'cat']",truck
4927,1,"['dog'; 'deer']",dog
4928,7,"['airplane'; 'truck']",truck
4929,0,"['automobile'; 'bird']",automobile
4930,2,"['deer'; 'cat']",deer
4931,2,"['cat'; 'deer']",cat
4932,1,"['deer'; 'dog']",deer
4933,7,"['truck'; 'airplane']",truck
4934,3,"['truck'; 'automobile']",truck
4935,0,"['bird'; 'automobile']",bird
4936,8,"['cat'; 'truck']",cat
4937,6,"['cat'; 'truck']",truck
4938,7,"['truck'; 'airplane']",truck
4939,7,"['truck'; 'airplane']",truck
4940,0,"['automobile'; 'bird']",automobile
4941,0,"['bird'; 'automobile']",automobile
4942,1,"['dog'; 'deer']",dog
4943,4,"['airplane'; 'horse']",airplane
4944,1,"['dog'; 'deer']",dog
4945,1,"['deer'; 'dog']",deer
4946,6,"['cat'; 'truck']",truck
4947,6,"['truck'; 'cat']",truck
4948,6,"['cat'; 'truck']",cat
4949,1,"['dog'; 'deer']",dog
4950,3,"['truck'; 'automobile']",truck
4951,6,"['truck'; 'cat']",truck
4952,0,"['automobile'; 'bird']",bird
4953,1,"['deer'; 'dog']",deer
4954,3,"['truck'; 'automobile']",truck
4955,8,"['cat'; 'truck']",cat
4956,5,"['airplane'; 'automobile']",airplane
4957,0,"['bird'; 'automobile']",automobile
4958,1,"['deer'; 'dog']",deer
4959,6,"['cat'; 'truck']",truck
4960,5,"['automobile'; 'airplane']",automobile
4961,5,"['automobile'; 'airplane']",automobile
4962,4,"['horse'; 'airplane']",airplane
4963,3,"['truck'; 'automobile']",truck
4964,9,"['frog'; 'ship']",frog
4965,8,"['cat'; 'truck']",cat
4966,6,"['truck'; 'cat']",truck
4967,0,"['bird'; 'automobile']",automobile
4968,5,"['automobile'; 'airplane']",automobile
4969,4,"['airplane'; 'horse']",airplane
4970,9,"['ship'; 'frog']",frog
4971,2,"['cat'; 'deer']",cat
4972,8,"['cat'; 'truck']",cat
4973,4,"['horse'; 'airplane']",airplane
4974,8,"['cat'; 'truck']",cat
4975,8,"['truck'; 'cat']",truck
4976,2,"['deer'; 'cat']",deer
4977,1,"['deer'; 'dog']",deer
4978,4,"['airplane'; 'horse']",airplane
4979,8,"['cat'; 'truck']",truck
4980,6,"['truck'; 'cat']",truck
4981,7,"['airplane'; 'truck']",truck
4982,3,"['truck'; 'automobile']",truck
4983,1,"['deer'; 'dog']",deer
4984,3,"['automobile'; 'truck']",truck
4985,4,"['airplane'; 'horse']",airplane
4986,9,"['frog'; 'ship']",frog
4987,4,"['airplane'; 'horse']",airplane
4988,8,"['cat'; 'truck']",truck
4989,4,"['airplane'; 'horse']",airplane
4990,5,"['airplane'; 'automobile']",airplane
4991,0,"['bird'; 'automobile']",bird
4992,9,"['frog'; 'ship']",ship
4993,1,"['dog'; 'deer']",dog
4994,3,"['automobile'; 'truck']",truck
4995,8,"['cat'; 'truck']",cat
4996,7,"['truck'; 'airplane']",truck
4997,5,"['automobile'; 'airplane']",automobile
4998,4,"['horse'; 'airplane']",airplane
4999,6,"['cat'; 'truck']",truck
5000,6,"['cat'; 'truck']",truck
5001,7,"['airplane'; 'truck']",airplane
5002,9,"['ship'; 'frog']",frog
5003,0,"['automobile'; 'bird']",automobile
5004,5,"['automobile'; 'airplane']",automobile
5005,2,"['cat'; 'deer']",deer
5006,3,"['automobile'; 'truck']",truck
5007,3,"['automobile'; 'truck']",truck
5008,3,"['automobile'; 'truck']",truck
5009,9,"['ship'; 'frog']",frog
5010,0,"['automobile'; 'bird']",automobile
5011,9,"['frog'; 'ship']",frog
5012,2,"['cat'; 'deer']",deer
5013,9,"['frog'; 'ship']",frog
5014,1,"['dog'; 'deer']",dog
5015,0,"['bird'; 'automobile']",bird
5016,2,"['cat'; 'deer']",cat
5017,3,"['truck'; 'automobile']",truck
5018,9,"['ship'; 'frog']",frog
5019,6,"['truck'; 'cat']",truck
5020,6,"['truck'; 'cat']",truck
5021,1,"['deer'; 'dog']",deer
5022,6,"['truck'; 'cat']",truck
5023,3,"['truck'; 'automobile']",truck
5024,7,"['truck'; 'airplane']",truck
5025,6,"['truck'; 'cat']",truck
5026,2,"['cat'; 'deer']",deer
5027,7,"['airplane'; 'truck']",airplane
5028,0,"['automobile'; 'bird']",automobile
5029,4,"['airplane'; 'horse']",airplane
5030,8,"['cat'; 'truck']",cat
5031,9,"['ship'; 'frog']",frog
5032,6,"['cat'; 'truck']",truck
5033,0,"['bird'; 'automobile']",automobile
5034,7,"['airplane'; 'truck']",truck
5035,7,"['airplane'; 'truck']",airplane
5036,5,"['automobile'; 'airplane']",airplane
5037,0,"['automobile'; 'bird']",automobile
5038,4,"['airplane'; 'horse']",airplane
5039,5,"['airplane'; 'automobile']",airplane
5040,9,"['ship'; 'frog']",frog
5041,6,"['cat'; 'truck']",truck
5042,4,"['airplane'; 'horse']",airplane
5043,5,"['automobile'; 'airplane']",automobile
5044,7,"['airplane'; 'truck']",truck
5045,9,"['ship'; 'frog']",frog
5046,3,"['truck'; 'automobile']",truck
5047,7,"['truck'; 'airplane']",truck
5048,8,"['truck'; 'cat']",cat
5049,5,"['airplane'; 'automobile']",airplane
5050,0,"['automobile'; 'bird']",bird
5051,4,"['airplane'; 'horse']",airplane
5052,1,"['dog'; 'deer']",dog
5053,3,"['truck'; 'automobile']",truck
5054,8,"['truck'; 'cat']",cat
5055,6,"['cat'; 'truck']",truck
5056,9,"['frog'; 'ship']",frog
5057,5,"['airplane'; 'automobile']",airplane
5058,7,"['airplane'; 'truck']",truck
5059,6,"['truck'; 'cat']",truck
5060,7,"['truck'; 'airplane']",truck
5061,7,"['truck'; 'airplane']",truck
5062,3,"['automobile'; 'truck']",truck
5063,4,"['airplane'; 'horse']",airplane
5064,2,"['deer'; 'cat']",deer
5065,3,"['truck'; 'automobile']",truck
5066,6,"['truck'; 'cat']",truck
5067,4,"['airplane'; 'horse']",airplane
5068,5,"['airplane'; 'automobile']",airplane
5069,0,"['bird'; 'automobile']",bird
5070,1,"['dog'; 'deer']",dog
5071,9,"['ship'; 'frog']",frog
5072,3,"['automobile'; 'truck']",truck
5073,8,"['cat'; 'truck']",cat
5074,4,"['airplane'; 'horse']",airplane
5075,4,"['horse'; 'airplane']",airplane
5076,1,"['deer'; 'dog']",deer
5077,9,"['frog'; 'ship']",frog
5078,8,"['truck'; 'cat']",cat
5079,9,"['frog'; 'ship']",frog
5080,3,"['automobile'; 'truck']",automobile
5081,6,"['truck'; 'cat']",truck
5082,0,"['bird'; 'automobile']",bird
5083,9,"['frog'; 'ship']",frog
5084,1,"['deer'; 'dog']",deer
5085,6,"['cat'; 'truck']",truck
5086,3,"['truck'; 'automobile']",truck
5087,2,"['deer'; 'cat']",deer
5088,3,"['truck'; 'automobile']",truck
5089,0,"['bird'; 'automobile']",automobile
5090,5,"['automobile'; 'airplane']",automobile
5091,8,"['cat'; 'truck']",truck
5092,8,"['truck'; 'cat']",truck
5093,0,"['automobile'; 'bird']",bird
5094,0,"['bird'; 'automobile']",bird
5095,6,"['cat'; 'truck']",truck
5096,2,"['deer'; 'cat']",cat
5097,3,"['truck'; 'automobile']",truck
5098,5,"['automobile'; 'airplane']",automobile
5099,1,"['deer'; 'dog']",deer
5100,5,"['automobile'; 'airplane']",airplane
5101,7,"['truck'; 'airplane']",truck
5102,1,"['dog'; 'deer']",dog
5103,0,"['automobile'; 'bird']",bird
5104,9,"['frog'; 'ship']",frog
5105,8,"['cat'; 'truck']",cat
5106,3,"['automobile'; 'truck']",truck
5107,3,"['truck'; 'automobile']",truck
5108,5,"['airplane'; 'automobile']",airplane
5109,6,"['truck'; 'cat']",truck
5110,3,"['truck'; 'automobile']",truck
5111,2,"['cat'; 'deer']",deer
5112,1,"['dog'; 'deer']",dog
5113,3,"['truck'; 'automobile']",truck
5114,7,"['truck'; 'airplane']",truck
5115,0,"['bird'; 'automobile']",bird
5116,7,"['truck'; 'airplane']",truck
5117,7,"['truck'; 'airplane']",truck
5118,2,"['cat'; 'deer']",deer
5119,4,"['airplane'; 'horse']",airplane
5120,7,"['airplane'; 'truck']",airplane
5121,7,"['airplane'; 'truck']",airplane
5122,6,"['cat'; 'truck']",truck
5123,2,"['cat'; 'deer']",cat
5124,6,"['truck'; 'cat']",truck
5125,1,"['dog'; 'deer']",dog
5126,7,"['airplane'; 'truck']",truck
5127,2,"['cat'; 'deer']",cat
5128,3,"['automobile'; 'truck']",truck
5129,3,"['automobile'; 'truck']",truck
5130,0,"['automobile'; 'bird']",automobile
5131,2,"['deer'; 'cat']",deer
5132,2,"['cat'; 'deer']",deer
5133,9,"['frog'; 'ship']",ship
5134,6,"['truck'; 'cat']",truck
5135,5,"['airplane'; 'automobile']",airplane
5136,5,"['airplane'; 'automobile']",airplane
5137,1,"['dog'; 'deer']",dog
5138,9,"['ship'; 'frog']",frog
5139,7,"['airplane'; 'truck']",airplane
5140,9,"['ship'; 'frog']",frog
5141,4,"['airplane'; 'horse']",airplane
5142,6,"['truck'; 'cat']",truck
5143,4,"['airplane'; 'horse']",airplane
5144,1,"['deer'; 'dog']",deer
5145,9,"['frog'; 'ship']",frog
5146,1,"['deer'; 'dog']",deer
5147,3,"['automobile'; 'truck']",truck
5148,6,"['cat'; 'truck']",truck
5149,1,"['dog'; 'deer']",dog
5150,2,"['cat'; 'deer']",deer
5151,2,"['cat'; 'deer']",deer
5152,5,"['airplane'; 'automobile']",airplane
5153,8,"['truck'; 'cat']",truck
5154,0,"['bird'; 'automobile']",bird
5155,8,"['cat'; 'truck']",truck
5156,5,"['airplane'; 'automobile']",airplane
5157,1,"['dog'; 'deer']",dog
5158,7,"['truck'; 'airplane']",truck
5159,6,"['truck'; 'cat']",truck
5160,7,"['truck'; 'airplane']",truck
5161,9,"['ship'; 'frog']",frog
5162,3,"['truck'; 'automobile']",truck
5163,0,"['bird'; 'automobile']",automobile
5164,9,"['frog'; 'ship']",frog
5165,2,"['cat'; 'deer']",cat
5166,2,"['deer'; 'cat']",deer
5167,6,"['truck'; 'cat']",truck
5168,7,"['airplane'; 'truck']",truck
5169,6,"['cat'; 'truck']",truck
5170,9,"['ship'; 'frog']",frog
5171,1,"['dog'; 'deer']",dog
5172,9,"['ship'; 'frog']",frog
5173,4,"['airplane'; 'horse']",airplane
5174,0,"['bird'; 'automobile']",automobile
5175,5,"['automobile'; 'airplane']",automobile
5176,6,"['cat'; 'truck']",truck
5177,6,"['truck'; 'cat']",truck
5178,4,"['horse'; 'airplane']",airplane
5179,4,"['horse'; 'airplane']",airplane
5180,4,"['horse'; 'airplane']",airplane
5181,1,"['dog'; 'deer']",dog
5182,6,"['truck'; 'cat']",truck
5183,3,"['truck'; 'automobile']",truck
5184,2,"['deer'; 'cat']",deer
5185,8,"['cat'; 'truck']",cat
5186,9,"['ship'; 'frog']",frog
5187,4,"['horse'; 'airplane']",airplane
5188,7,"['airplane'; 'truck']",truck
5189,2,"['cat'; 'deer']",cat
5190,3,"['truck'; 'automobile']",truck
5191,9,"['frog'; 'ship']",frog
5192,3,"['truck'; 'automobile']",truck
5193,4,"['airplane'; 'horse']",airplane
5194,0,"['automobile'; 'bird']",bird
5195,1,"['dog'; 'deer']",dog
5196,1,"['deer'; 'dog']",deer
5197,1,"['dog'; 'deer']",dog
5198,9,"['ship'; 'frog']",frog
5199,9,"['ship'; 'frog']",frog
5200,7,"['airplane'; 'truck']",airplane
5201,5,"['automobile'; 'airplane']",automobile
5202,1,"['dog'; 'deer']",dog
5203,9,"['frog'; 'ship']",frog
5204,2,"['deer'; 'cat']",cat
5205,5,"['automobile'; 'airplane']",automobile
5206,6,"['truck'; 'cat']",truck
5207,1,"['deer'; 'dog']",deer
5208,5,"['airplane'; 'automobile']",airplane
5209,3,"['truck'; 'automobile']",truck
5210,0,"['bird'; 'automobile']",automobile
5211,1,"['deer'; 'dog']",deer
5212,4,"['airplane'; 'horse']",airplane
5213,9,"['frog'; 'ship']",frog
5214,4,"['airplane'; 'horse']",airplane
5215,2,"['cat'; 'deer']",deer
5216,0,"['automobile'; 'bird']",automobile
5217,8,"['truck'; 'cat']",cat
5218,3,"['truck'; 'automobile']",truck
5219,2,"['deer'; 'cat']",deer
5220,7,"['truck'; 'airplane']",truck
5221,3,"['automobile'; 'truck']",automobile
5222,8,"['truck'; 'cat']",truck
5223,6,"['cat'; 'truck']",truck
5224,1,"['deer'; 'dog']",deer
5225,4,"['airplane'; 'horse']",airplane
5226,2,"['deer'; 'cat']",deer
5227,4,"['horse'; 'airplane']",airplane
5228,9,"['frog'; 'ship']",frog
5229,4,"['airplane'; 'horse']",airplane
5230,6,"['cat'; 'truck']",truck
5231,9,"['ship'; 'frog']",frog
5232,1,"['deer'; 'dog']",deer
5233,5,"['automobile'; 'airplane']",automobile
5234,9,"['ship'; 'frog']",frog
5235,9,"['ship'; 'frog']",frog
5236,1,"['deer'; 'dog']",deer
5237,4,"['horse'; 'airplane']",airplane
5238,2,"['cat'; 'deer']",cat
5239,7,"['truck'; 'airplane']",truck
5240,2,"['deer'; 'cat']",cat
5241,7,"['truck'; 'airplane']",truck
5242,3,"['automobile'; 'truck']",truck
5243,1,"['dog'; 'deer']",dog
5244,9,"['ship'; 'frog']",frog
5245,8,"['cat'; 'truck']",cat
5246,8,"['cat'; 'truck']",cat
5247,1,"['dog'; 'deer']",dog
5248,2,"['cat'; 'deer']",cat
5249,0,"['bird'; 'automobile']",bird
5250,8,"['cat'; 'truck']",cat
5251,8,"['cat'; 'truck']",cat
5252,2,"['cat'; 'deer']",deer
5253,8,"['cat'; 'truck']",cat
5254,7,"['truck'; 'airplane']",truck
5255,8,"['cat'; 'truck']",cat
5256,4,"['airplane'; 'horse']",airplane
5257,1,"['dog'; 'deer']",dog
5258,7,"['truck'; 'airplane']",truck
5259,4,"['horse'; 'airplane']",airplane
5260,3,"['truck'; 'automobile']",truck
5261,1,"['deer'; 'dog']",deer
5262,8,"['truck'; 'cat']",cat
5263,6,"['cat'; 'truck']",truck
5264,4,"['airplane'; 'horse']",airplane
5265,5,"['airplane'; 'automobile']",airplane
5266,0,"['automobile'; 'bird']",automobile
5267,5,"['airplane'; 'automobile']",airplane
5268,6,"['cat'; 'truck']",truck
5269,7,"['airplane'; 'truck']",airplane
5270,5,"['airplane'; 'automobile']",airplane
5271,9,"['ship'; 'frog']",frog
5272,8,"['truck'; 'cat']",truck
5273,8,"['truck'; 'cat']",cat
5274,8,"['truck'; 'cat']",cat
5275,9,"['ship'; 'frog']",frog
5276,7,"['airplane'; 'truck']",airplane
5277,3,"['truck'; 'automobile']",truck
5278,8,"['truck'; 'cat']",truck
5279,7,"['airplane'; 'truck']",airplane
5280,8,"['truck'; 'cat']",cat
5281,2,"['cat'; 'deer']",deer
5282,1,"['dog'; 'deer']",dog
5283,8,"['cat'; 'truck']",cat
5284,8,"['cat'; 'truck']",truck
5285,4,"['horse'; 'airplane']",airplane
5286,9,"['ship'; 'frog']",frog
5287,1,"['dog'; 'deer']",dog
5288,5,"['airplane'; 'automobile']",airplane
5289,4,"['horse'; 'airplane']",airplane
5290,2,"['cat'; 'deer']",cat
5291,6,"['cat'; 'truck']",truck
5292,6,"['cat'; 'truck']",truck
5293,9,"['ship'; 'frog']",frog
5294,2,"['deer'; 'cat']",deer
5295,7,"['truck'; 'airplane']",truck
5296,2,"['deer'; 'cat']",deer
5297,8,"['truck'; 'cat']",cat
5298,4,"['airplane'; 'horse']",airplane
5299,2,"['deer'; 'cat']",cat
5300,9,"['frog'; 'ship']",frog
5301,1,"['deer'; 'dog']",deer
5302,6,"['truck'; 'cat']",truck
5303,5,"['airplane'; 'automobile']",airplane
5304,8,"['cat'; 'truck']",cat
5305,5,"['airplane'; 'automobile']",airplane
5306,9,"['ship'; 'frog']",frog
5307,7,"['truck'; 'airplane']",truck
5308,6,"['cat'; 'truck']",truck
5309,2,"['cat'; 'deer']",deer
5310,9,"['frog'; 'ship']",frog
5311,1,"['dog'; 'deer']",dog
5312,8,"['cat'; 'truck']",cat
5313,7,"['airplane'; 'truck']",airplane
5314,0,"['bird'; 'automobile']",bird
5315,9,"['ship'; 'frog']",frog
5316,9,"['frog'; 'ship']",frog
5317,7,"['truck'; 'airplane']",truck
5318,6,"['truck'; 'cat']",truck
5319,3,"['truck'; 'automobile']",truck
5320,9,"['ship'; 'frog']",frog
5321,3,"['automobile'; 'truck']",truck
5322,0,"['bird'; 'automobile']",automobile
5323,0,"['automobile'; 'bird']",automobile
5324,0,"['automobile'; 'bird']",automobile
5325,7,"['truck'; 'airplane']",airplane
5326,7,"['airplane'; 'truck']",truck
5327,0,"['bird'; 'automobile']",bird
5328,7,"['airplane'; 'truck']",airplane
5329,3,"['automobile'; 'truck']",truck
5330,9,"['ship'; 'frog']",frog
5331,0,"['automobile'; 'bird']",automobile
5332,9,"['ship'; 'frog']",frog
5333,2,"['cat'; 'deer']",cat
5334,1,"['dog'; 'deer']",dog
5335,5,"['airplane'; 'automobile']",airplane
5336,7,"['truck'; 'airplane']",truck
5337,1,"['deer'; 'dog']",deer
5338,6,"['truck'; 'cat']",truck
5339,8,"['truck'; 'cat']",cat
5340,2,"['cat'; 'deer']",deer
5341,0,"['automobile'; 'bird']",automobile
5342,4,"['airplane'; 'horse']",airplane
5343,2,"['deer'; 'cat']",deer
5344,1,"['deer'; 'dog']",deer
5345,4,"['horse'; 'airplane']",airplane
5346,0,"['automobile'; 'bird']",bird
5347,4,"['airplane'; 'horse']",airplane
5348,8,"['cat'; 'truck']",truck
5349,0,"['automobile'; 'bird']",automobile
5350,4,"['horse'; 'airplane']",airplane
5351,9,"['ship'; 'frog']",frog
5352,9,"['frog'; 'ship']",frog
5353,6,"['cat'; 'truck']",truck
5354,3,"['truck'; 'automobile']",truck
5355,6,"['cat'; 'truck']",truck
5356,1,"['deer'; 'dog']",deer
5357,7,"['airplane'; 'truck']",airplane
5358,4,"['horse'; 'airplane']",airplane
5359,6,"['cat'; 'truck']",truck
5360,8,"['cat'; 'truck']",cat
5361,6,"['truck'; 'cat']",truck
5362,0,"['automobile'; 'bird']",bird
5363,7,"['airplane'; 'truck']",airplane
5364,4,"['airplane'; 'horse']",airplane
5365,8,"['cat'; 'truck']",cat
5366,7,"['truck'; 'airplane']",truck
5367,5,"['automobile'; 'airplane']",automobile
5368,7,"['airplane'; 'truck']",truck
5369,5,"['automobile'; 'airplane']",automobile
5370,2,"['deer'; 'cat']",deer
5371,0,"['automobile'; 'bird']",automobile
5372,5,"['automobile'; 'airplane']",automobile
5373,8,"['truck'; 'cat']",cat
5374,6,"['truck'; 'cat']",truck
5375,6,"['cat'; 'truck']",truck
5376,6,"['truck'; 'cat']",truck
5377,8,"['cat'; 'truck']",cat
5378,8,"['truck'; 'cat']",cat
5379,5,"['automobile'; 'airplane']",automobile
5380,6,"['cat'; 'truck']",truck
5381,6,"['truck'; 'cat']",truck
5382,9,"['ship'; 'frog']",frog
5383,9,"['frog'; 'ship']",ship
5384,2,"['deer'; 'cat']",cat
5385,7,"['truck'; 'airplane']",airplane
5386,2,"['cat'; 'deer']",cat
5387,1,"['deer'; 'dog']",deer
5388,9,"['frog'; 'ship']",frog
5389,3,"['automobile'; 'truck']",truck
5390,9,"['frog'; 'ship']",frog
5391,0,"['bird'; 'automobile']",automobile
5392,1,"['deer'; 'dog']",deer
5393,5,"['airplane'; 'automobile']",airplane
5394,9,"['ship'; 'frog']",frog
5395,9,"['ship'; 'frog']",frog
5396,7,"['airplane'; 'truck']",airplane
5397,9,"['frog'; 'ship']",frog
5398,6,"['truck'; 'cat']",truck
5399,5,"['airplane'; 'automobile']",airplane
5400,3,"['truck'; 'automobile']",truck
5401,7,"['airplane'; 'truck']",airplane
5402,6,"['truck'; 'cat']",truck
5403,7,"['airplane'; 'truck']",truck
5404,0,"['automobile'; 'bird']",bird
5405,4,"['airplane'; 'horse']",airplane
5406,2,"['deer'; 'cat']",deer
5407,3,"['automobile'; 'truck']",truck
5408,9,"['ship'; 'frog']",frog
5409,6,"['cat'; 'truck']",truck
5410,2,"['deer'; 'cat']",deer
5411,5,"['automobile'; 'airplane']",automobile
5412,7,"['truck'; 'airplane']",truck
5413,5,"['airplane'; 'automobile']",airplane
5414,0,"['automobile'; 'bird']",automobile
5415,2,"['cat'; 'deer']",deer
5416,8,"['truck'; 'cat']",truck
5417,2,"['cat'; 'deer']",deer
5418,9,"['frog'; 'ship']",ship
5419,6,"['cat'; 'truck']",truck
5420,1,"['deer'; 'dog']",deer
5421,5,"['automobile'; 'airplane']",automobile
5422,1,"['dog'; 'deer']",dog
5423,3,"['automobile'; 'truck']",truck
5424,6,"['cat'; 'truck']",truck
5425,3,"['automobile'; 'truck']",truck
5426,0,"['automobile'; 'bird']",bird
5427,8,"['cat'; 'truck']",cat
5428,0,"['automobile'; 'bird']",bird
5429,6,"['truck'; 'cat']",truck
5430,3,"['automobile'; 'truck']",truck
5431,5,"['airplane'; 'automobile']",airplane
5432,0,"['bird'; 'automobile']",automobile
5433,1,"['deer'; 'dog']",deer
5434,4,"['airplane'; 'horse']",airplane
5435,6,"['truck'; 'cat']",truck
5436,7,"['truck'; 'airplane']",truck
5437,9,"['frog'; 'ship']",frog
5438,1,"['dog'; 'deer']",dog
5439,5,"['airplane'; 'automobile']",airplane
5440,4,"['airplane'; 'horse']",airplane
5441,0,"['bird'; 'automobile']",bird
5442,4,"['horse'; 'airplane']",airplane
5443,6,"['cat'; 'truck']",truck
5444,2,"['cat'; 'deer']",deer
5445,3,"['truck'; 'automobile']",truck
5446,8,"['truck'; 'cat']",cat
5447,7,"['truck'; 'airplane']",truck
