index,true_label,candidate_labels,complementary_label
11769,7,"['ma'; 'wo'; 'tsu'; 'ya'; 'na'; 'ha'; 're'; 'ki'; 'su']",na
11770,8,"['su'; 'o'; 'na'; 'wo'; 'ki'; 'tsu'; 'ha'; 're'; 'ya']",su
11771,7,"['ki'; 'wo'; 'tsu'; 'ya'; 'na'; 're'; 'ha'; 'su'; 'ma']",tsu
11772,9,"['wo'; 'tsu'; 'o'; 'ki'; 'su'; 'ma'; 'ha'; 're'; 'ya']",tsu
11773,7,"['su'; 'ha'; 'tsu'; 'ki'; 'ya'; 're'; 'na'; 'wo'; 'ma']",na
11774,6,"['ma'; 're'; 'ki'; 'tsu'; 'wo'; 'o'; 'ya'; 'su'; 'na']",na
11775,2,"['re'; 'wo'; 'ki'; 'ha'; 'su'; 'o'; 'na'; 'ma'; 'tsu']",su
11776,6,"['re'; 'wo'; 'ya'; 'na'; 'ma'; 'su'; 'ki'; 'tsu'; 'o']",na
11777,5,"['o'; 'ma'; 'ya'; 'tsu'; 'wo'; 'su'; 'ha'; 'na'; 'ki']",tsu
11778,6,"['su'; 'na'; 'ki'; 'o'; 'tsu'; 'wo'; 're'; 'ya'; 'ma']",na
11779,5,"['ya'; 'o'; 'tsu'; 'wo'; 'ki'; 'ha'; 'na'; 'su'; 'ma']",tsu
11780,3,"['o'; 'na'; 'tsu'; 'ki'; 're'; 'ma'; 'su'; 'ha'; 'wo']",na
11781,1,"['ya'; 'ha'; 'ma'; 'ki'; 'wo'; 'su'; 're'; 'na'; 'o']",na
11782,8,"['tsu'; 'ki'; 'wo'; 'na'; 're'; 'ya'; 'o'; 'ha'; 'su']",ki
11783,0,"['ma'; 'ki'; 'o'; 'wo'; 'ha'; 'tsu'; 'su'; 're'; 'na']",tsu
11784,2,"['re'; 'wo'; 'na'; 'o'; 'ki'; 'ha'; 'tsu'; 'ma'; 'su']",tsu
11785,5,"['ki'; 'ma'; 'ha'; 'wo'; 'tsu'; 'na'; 'o'; 'su'; 'ya']",tsu
11786,8,"['tsu'; 'o'; 'ki'; 'ha'; 're'; 'wo'; 'ya'; 'su'; 'na']",na
11787,0,"['wo'; 'su'; 'ki'; 're'; 'na'; 'o'; 'ma'; 'tsu'; 'ha']",su
11788,1,"['ha'; 'o'; 'na'; 'ma'; 'wo'; 'ya'; 'su'; 're'; 'ki']",na
11789,6,"['ki'; 'ma'; 'wo'; 're'; 'o'; 'su'; 'ya'; 'na'; 'tsu']",su
11790,5,"['wo'; 'o'; 'na'; 'tsu'; 'ma'; 'ya'; 'ki'; 'su'; 'ha']",na
11791,9,"['su'; 'ha'; 'o'; 'ki'; 'wo'; 'ya'; 'ma'; 're'; 'tsu']",su
11792,2,"['o'; 'ki'; 'ha'; 'su'; 'na'; 'ma'; 're'; 'wo'; 'tsu']",ki
11793,6,"['ma'; 'ya'; 'su'; 're'; 'o'; 'ki'; 'tsu'; 'na'; 'wo']",na
11794,5,"['ma'; 'ha'; 'ki'; 'tsu'; 'su'; 'wo'; 'na'; 'ya'; 'o']",tsu
11795,4,"['su'; 'tsu'; 'na'; 'o'; 'ki'; 're'; 'ma'; 'ya'; 'ha']",na
11796,8,"['su'; 'tsu'; 'wo'; 'ya'; 're'; 'ki'; 'o'; 'ha'; 'na']",na
11797,9,"['su'; 'ma'; 'o'; 'wo'; 're'; 'ya'; 'tsu'; 'ha'; 'ki']",ha
11798,1,"['ha'; 'su'; 'wo'; 'ya'; 'o'; 're'; 'na'; 'ma'; 'ki']",na
11799,5,"['ki'; 'tsu'; 'su'; 'na'; 'ya'; 'ha'; 'wo'; 'o'; 'ma']",na
11800,3,"['o'; 'tsu'; 'ha'; 'ki'; 'na'; 'wo'; 're'; 'ma'; 'su']",tsu
11801,7,"['ya'; 'ki'; 're'; 'ma'; 'na'; 'su'; 'ha'; 'wo'; 'tsu']",ki
11802,5,"['ya'; 'ki'; 'tsu'; 'ha'; 'na'; 'su'; 'ma'; 'wo'; 'o']",ki
11803,8,"['na'; 'ya'; 'o'; 'wo'; 'tsu'; 'ki'; 're'; 'ha'; 'su']",tsu
11804,4,"['ya'; 'ha'; 'o'; 'su'; 'na'; 're'; 'tsu'; 'ki'; 'ma']",su
11805,2,"['tsu'; 'ki'; 'su'; 'o'; 'na'; 'wo'; 'ma'; 're'; 'ha']",ki
11806,9,"['re'; 'wo'; 'o'; 'ma'; 'ya'; 'ki'; 'su'; 'tsu'; 'ha']",ha
11807,5,"['ma'; 'su'; 'ha'; 'wo'; 'o'; 'tsu'; 'ya'; 'ki'; 'na']",su
11808,1,"['o'; 'ki'; 'ya'; 'ma'; 'na'; 'wo'; 'ha'; 're'; 'su']",ki
11809,6,"['tsu'; 're'; 'o'; 'su'; 'na'; 'ma'; 'ya'; 'wo'; 'ki']",na
11810,9,"['ki'; 'o'; 're'; 'ya'; 'wo'; 'tsu'; 'su'; 'ma'; 'ha']",tsu
11811,6,"['ma'; 'su'; 're'; 'ya'; 'na'; 'wo'; 'ki'; 'o'; 'tsu']",su
11812,5,"['su'; 'wo'; 'o'; 'ki'; 'na'; 'ha'; 'ma'; 'tsu'; 'ya']",su
11813,7,"['ha'; 'su'; 'tsu'; 'ki'; 'ma'; 're'; 'wo'; 'ya'; 'na']",na
11814,1,"['o'; 'wo'; 'ha'; 'ya'; 'ma'; 'su'; 're'; 'ki'; 'na']",na
11815,3,"['ma'; 'su'; 'ha'; 'o'; 'na'; 'wo'; 're'; 'ki'; 'tsu']",su
11816,3,"['na'; 're'; 'wo'; 'o'; 'ma'; 'ha'; 'ki'; 'su'; 'tsu']",na
11817,6,"['o'; 'ma'; 'ki'; 'su'; 'tsu'; 'ya'; 'wo'; 're'; 'na']",na
11818,8,"['na'; 'ya'; 'su'; 'wo'; 'tsu'; 'o'; 'ki'; 'ha'; 're']",ha
11819,0,"['na'; 'wo'; 're'; 'ki'; 'ha'; 'o'; 'ma'; 'su'; 'tsu']",su
11820,6,"['ki'; 'su'; 'o'; 'wo'; 'ya'; 're'; 'na'; 'ma'; 'tsu']",su
11821,6,"['ma'; 'ki'; 'na'; 'wo'; 'ya'; 're'; 'tsu'; 'su'; 'o']",tsu
11822,3,"['wo'; 'su'; 're'; 'tsu'; 'ha'; 'ki'; 'na'; 'o'; 'ma']",su
11823,1,"['na'; 'ki'; 're'; 'ya'; 'wo'; 'ha'; 'ma'; 'o'; 'su']",na
11824,7,"['ha'; 'ma'; 'wo'; 'ya'; 're'; 'na'; 'tsu'; 'ki'; 'su']",tsu
11825,7,"['ma'; 'na'; 'ki'; 'wo'; 'ha'; 're'; 'su'; 'ya'; 'tsu']",su
11826,5,"['su'; 'ma'; 'ki'; 'o'; 'tsu'; 'na'; 'ha'; 'ya'; 'wo']",su
11827,1,"['o'; 'na'; 'su'; 'ma'; 'wo'; 'ha'; 'ki'; 're'; 'ya']",na
11828,7,"['wo'; 'ki'; 'su'; 're'; 'tsu'; 'ma'; 'ya'; 'ha'; 'na']",ki
11829,5,"['o'; 'ya'; 'wo'; 'ha'; 'ma'; 'tsu'; 'su'; 'na'; 'ki']",tsu
11830,2,"['re'; 'wo'; 'ha'; 'na'; 'ki'; 'su'; 'ma'; 'tsu'; 'o']",su
11831,3,"['tsu'; 'su'; 'o'; 'na'; 'wo'; 'ha'; 'ma'; 're'; 'ki']",na
11832,3,"['su'; 'na'; 'ha'; 'wo'; 'tsu'; 'o'; 'ki'; 're'; 'ma']",na
11833,2,"['wo'; 'o'; 'tsu'; 'na'; 'ma'; 'ha'; 're'; 'ki'; 'su']",tsu
11834,3,"['su'; 'wo'; 're'; 'ki'; 'ha'; 'o'; 'ma'; 'na'; 'tsu']",su
11835,4,"['o'; 'ha'; 'ma'; 'tsu'; 're'; 'na'; 'ki'; 'su'; 'ya']",tsu
11836,7,"['ma'; 'wo'; 'ki'; 'tsu'; 'ya'; 'su'; 're'; 'na'; 'ha']",tsu
11837,9,"['ki'; 're'; 'ya'; 'ma'; 'ha'; 'wo'; 'su'; 'o'; 'tsu']",su
11838,6,"['ya'; 're'; 'su'; 'ma'; 'tsu'; 'o'; 'wo'; 'na'; 'ki']",re
11839,3,"['na'; 'ma'; 'o'; 'su'; 'tsu'; 'ki'; 're'; 'ha'; 'wo']",na
11840,9,"['o'; 'ma'; 'ya'; 're'; 'tsu'; 'ha'; 'su'; 'wo'; 'ki']",tsu
11841,6,"['su'; 'ma'; 're'; 'na'; 'tsu'; 'ya'; 'o'; 'ki'; 'wo']",na
11842,0,"['ha'; 'o'; 'wo'; 'na'; 'tsu'; 'ma'; 'su'; 're'; 'ki']",tsu
11843,1,"['na'; 'ya'; 'ma'; 'su'; 'o'; 'wo'; 'ki'; 'ha'; 're']",na
11844,4,"['ha'; 'ma'; 'su'; 'ya'; 'o'; 'na'; 're'; 'ki'; 'tsu']",su
11845,4,"['ya'; 'tsu'; 're'; 'ki'; 'na'; 'ma'; 'o'; 'su'; 'ha']",ha
11846,1,"['na'; 're'; 'wo'; 'o'; 'su'; 'ma'; 'ya'; 'ha'; 'ki']",na
11847,4,"['ya'; 'ki'; 'na'; 'ma'; 'tsu'; 're'; 'ha'; 'su'; 'o']",tsu
11848,5,"['wo'; 'su'; 'na'; 'ma'; 'tsu'; 'ya'; 'ki'; 'ha'; 'o']",ha
11849,9,"['ki'; 'o'; 'ya'; 'wo'; 're'; 'ma'; 'ha'; 'su'; 'tsu']",su
11850,3,"['ki'; 'wo'; 're'; 'ha'; 'tsu'; 'o'; 'ma'; 'na'; 'su']",tsu
11851,1,"['wo'; 'ya'; 'ha'; 'ki'; 'su'; 'ma'; 'o'; 're'; 'na']",na
11852,1,"['su'; 'ya'; 'na'; 'o'; 'wo'; 'ki'; 'ma'; 're'; 'ha']",na
11853,7,"['wo'; 'ya'; 'na'; 'su'; 'ki'; 'ma'; 're'; 'tsu'; 'ha']",ha
11854,0,"['ma'; 'ha'; 'wo'; 'o'; 're'; 'na'; 'ki'; 'tsu'; 'su']",tsu
11855,1,"['ha'; 'ma'; 're'; 'wo'; 'ya'; 'o'; 'na'; 'ki'; 'su']",na
11856,2,"['ma'; 'o'; 'wo'; 'tsu'; 'ki'; 're'; 'na'; 'ha'; 'su']",tsu
11857,2,"['ha'; 'ki'; 'su'; 're'; 'na'; 'ma'; 'wo'; 'o'; 'tsu']",su
11858,5,"['su'; 'ki'; 'ma'; 'o'; 'ha'; 'wo'; 'ya'; 'tsu'; 'na']",su
11859,1,"['ya'; 'ha'; 'ma'; 'su'; 'na'; 'wo'; 're'; 'o'; 'ki']",na
11860,4,"['na'; 'ya'; 'o'; 'su'; 're'; 'ma'; 'tsu'; 'ki'; 'ha']",su
11861,0,"['o'; 'tsu'; 'wo'; 'ki'; 'na'; 'ha'; 'su'; 'ma'; 're']",tsu
11862,7,"['wo'; 'ki'; 'tsu'; 'su'; 'ma'; 'ha'; 'ya'; 'na'; 're']",ki
11863,8,"['su'; 're'; 'ya'; 'wo'; 'ki'; 'ha'; 'na'; 'tsu'; 'o']",su
11864,3,"['re'; 'o'; 'ha'; 'ki'; 'na'; 'ma'; 'wo'; 'su'; 'tsu']",na
11865,5,"['tsu'; 'o'; 'wo'; 'ha'; 'na'; 'ki'; 'ma'; 'su'; 'ya']",na
11866,7,"['na'; 'wo'; 'ya'; 'tsu'; 'ha'; 'su'; 'ma'; 'ki'; 're']",na
11867,5,"['ya'; 'tsu'; 'wo'; 'su'; 'na'; 'ha'; 'o'; 'ki'; 'ma']",na
11868,9,"['re'; 'ma'; 'su'; 'ki'; 'ya'; 'wo'; 'ha'; 'o'; 'tsu']",su
11869,7,"['tsu'; 'na'; 'ya'; 'wo'; 'ma'; 're'; 'su'; 'ha'; 'ki']",na
11870,7,"['ma'; 'ha'; 'wo'; 're'; 'tsu'; 'ya'; 'su'; 'ki'; 'na']",tsu
11871,9,"['wo'; 'tsu'; 'ma'; 're'; 'ki'; 'ya'; 'o'; 'ha'; 'su']",tsu
11872,2,"['ki'; 'wo'; 'na'; 'ma'; 'su'; 're'; 'o'; 'ha'; 'tsu']",su
11873,1,"['ha'; 'o'; 'wo'; 're'; 'na'; 'ma'; 'su'; 'ki'; 'ya']",na
11874,1,"['wo'; 're'; 'o'; 'ma'; 'ki'; 'su'; 'ha'; 'na'; 'ya']",na
11875,8,"['re'; 'tsu'; 'na'; 'su'; 'ki'; 'wo'; 'ha'; 'ya'; 'o']",na
11876,3,"['tsu'; 'su'; 'ma'; 'wo'; 're'; 'o'; 'ha'; 'ki'; 'na']",na
11877,3,"['o'; 'wo'; 'tsu'; 'na'; 'ha'; 'ma'; 'ki'; 're'; 'su']",na
11878,9,"['tsu'; 'ma'; 'ha'; 'ya'; 're'; 'wo'; 'ki'; 'o'; 'su']",re
11879,1,"['ma'; 'wo'; 'na'; 're'; 'o'; 'ki'; 'su'; 'ha'; 'ya']",na
11880,8,"['o'; 'tsu'; 'wo'; 'ki'; 'ha'; 'ya'; 're'; 'na'; 'su']",tsu
11881,0,"['na'; 'tsu'; 're'; 'ki'; 'o'; 'ma'; 'wo'; 'ha'; 'su']",na
11882,9,"['re'; 'ya'; 'ki'; 'o'; 'su'; 'ma'; 'tsu'; 'ha'; 'wo']",ha
11883,2,"['re'; 'wo'; 'ki'; 'o'; 'ha'; 'ma'; 'na'; 'su'; 'tsu']",su
11884,6,"['su'; 'o'; 'ki'; 'na'; 're'; 'ma'; 'wo'; 'tsu'; 'ya']",su
11885,6,"['re'; 'su'; 'wo'; 'tsu'; 'ma'; 'ya'; 'ki'; 'na'; 'o']",re
11886,2,"['tsu'; 'ki'; 'o'; 're'; 'su'; 'ma'; 'ha'; 'na'; 'wo']",ki
11887,7,"['na'; 'tsu'; 'ha'; 'wo'; 'su'; 'ki'; 'ya'; 're'; 'ma']",na
11888,1,"['ki'; 'ya'; 'wo'; 'ma'; 'na'; 'ha'; 're'; 'o'; 'su']",ki
11889,7,"['re'; 'ki'; 'ha'; 'su'; 'na'; 'ya'; 'wo'; 'tsu'; 'ma']",ki
11890,2,"['ki'; 'ha'; 'o'; 'wo'; 'tsu'; 'na'; 'su'; 'ma'; 're']",tsu
11891,9,"['ki'; 'ya'; 'su'; 'ha'; 'ma'; 'wo'; 'tsu'; 're'; 'o']",su
11892,0,"['na'; 're'; 'tsu'; 'ki'; 'ma'; 'wo'; 'ha'; 'o'; 'su']",na
11893,5,"['su'; 'ma'; 'ha'; 'ya'; 'wo'; 'tsu'; 'ki'; 'o'; 'na']",su
11894,7,"['ma'; 'ya'; 'su'; 'tsu'; 'ha'; 'na'; 'ki'; 'wo'; 're']",na
11895,0,"['su'; 'ki'; 'ha'; 'o'; 'wo'; 're'; 'tsu'; 'ma'; 'na']",su
11896,9,"['ki'; 'wo'; 'su'; 'ya'; 'tsu'; 'o'; 'ma'; 'ha'; 're']",su
11897,6,"['na'; 'tsu'; 'o'; 'ma'; 'su'; 'wo'; 'ki'; 're'; 'ya']",na
11898,0,"['re'; 'o'; 'ma'; 'ha'; 'na'; 'ki'; 'wo'; 'tsu'; 'su']",tsu
11899,3,"['su'; 'na'; 're'; 'tsu'; 'wo'; 'ki'; 'ma'; 'o'; 'ha']",na
11900,3,"['tsu'; 'ki'; 'wo'; 'ma'; 'ha'; 're'; 'na'; 'su'; 'o']",ki
11901,1,"['su'; 'ya'; 're'; 'o'; 'ma'; 'na'; 'ha'; 'ki'; 'wo']",na
11902,0,"['o'; 're'; 'ma'; 'tsu'; 'wo'; 'na'; 'ki'; 'ha'; 'su']",ha
11903,8,"['ki'; 'o'; 'na'; 're'; 'tsu'; 'ha'; 'wo'; 'su'; 'ya']",tsu
11904,1,"['ha'; 'o'; 're'; 'su'; 'ya'; 'ma'; 'na'; 'wo'; 'ki']",na
11905,2,"['ki'; 'na'; 'o'; 'su'; 'wo'; 'tsu'; 'ha'; 'ma'; 're']",na
11906,3,"['wo'; 'ha'; 'na'; 're'; 'ma'; 'o'; 'ki'; 'su'; 'tsu']",na
11907,8,"['tsu'; 'ha'; 'wo'; 'su'; 'ya'; 're'; 'o'; 'ki'; 'na']",na
11908,4,"['su'; 'ma'; 're'; 'tsu'; 'o'; 'ya'; 'ha'; 'na'; 'ki']",su
11909,8,"['na'; 'su'; 'tsu'; 're'; 'wo'; 'ha'; 'ki'; 'o'; 'ya']",na
11910,4,"['su'; 'ha'; 'ma'; 'na'; 'ya'; 'o'; 'tsu'; 'ki'; 're']",su
11911,6,"['su'; 'ya'; 'tsu'; 'ki'; 'wo'; 'ma'; 're'; 'o'; 'na']",na
11912,8,"['tsu'; 're'; 'ya'; 'su'; 'o'; 'wo'; 'ki'; 'ha'; 'na']",na
11913,2,"['ha'; 're'; 'ma'; 'su'; 'tsu'; 'wo'; 'na'; 'o'; 'ki']",na
11914,0,"['ma'; 'su'; 'na'; 're'; 'tsu'; 'wo'; 'o'; 'ki'; 'ha']",ha
11915,8,"['na'; 'o'; 'wo'; 're'; 'su'; 'ki'; 'ya'; 'ha'; 'tsu']",na
11916,5,"['wo'; 'na'; 'ki'; 'ma'; 'ya'; 'su'; 'tsu'; 'ha'; 'o']",na
11917,8,"['ha'; 're'; 'su'; 'o'; 'na'; 'wo'; 'ya'; 'ki'; 'tsu']",su
11918,6,"['o'; 'ya'; 'ki'; 'wo'; 'na'; 'ma'; 'su'; 're'; 'tsu']",su
11919,1,"['su'; 'wo'; 'ma'; 'ha'; 'ya'; 're'; 'ki'; 'o'; 'na']",na
11920,2,"['su'; 'ki'; 'o'; 'ha'; 'tsu'; 'na'; 'ma'; 're'; 'wo']",ki
11921,5,"['ki'; 'su'; 'wo'; 'ma'; 'na'; 'o'; 'ha'; 'tsu'; 'ya']",su
11922,3,"['tsu'; 'o'; 'ki'; 'ha'; 'na'; 'ma'; 'su'; 're'; 'wo']",ki
11923,8,"['o'; 'su'; 'wo'; 'na'; 'ya'; 're'; 'tsu'; 'ki'; 'ha']",ha
11924,3,"['wo'; 'ma'; 'tsu'; 're'; 'su'; 'na'; 'ki'; 'o'; 'ha']",na
11925,0,"['su'; 'ma'; 'na'; 'wo'; 'o'; 'ki'; 'tsu'; 're'; 'ha']",su
11926,3,"['wo'; 'tsu'; 'ha'; 'o'; 'su'; 're'; 'ki'; 'na'; 'ma']",na
11927,9,"['ma'; 'ya'; 'ha'; 're'; 'ki'; 'su'; 'tsu'; 'o'; 'wo']",su
11928,7,"['su'; 'ha'; 'wo'; 'ma'; 'tsu'; 'na'; 'ki'; 'ya'; 're']",na
11929,6,"['wo'; 'ma'; 're'; 'tsu'; 'ya'; 'o'; 'ki'; 'su'; 'na']",tsu
11930,0,"['su'; 'ha'; 'na'; 'o'; 'ki'; 'ma'; 're'; 'wo'; 'tsu']",su
11931,6,"['tsu'; 'ya'; 'o'; 'ki'; 'ma'; 'na'; 'su'; 're'; 'wo']",na
11932,8,"['wo'; 'tsu'; 'ki'; 'na'; 'ha'; 're'; 'o'; 'ya'; 'su']",tsu
11933,6,"['tsu'; 're'; 'su'; 'wo'; 'ya'; 'ki'; 'ma'; 'na'; 'o']",na
11934,2,"['ki'; 'tsu'; 'na'; 'o'; 'su'; 'ha'; 'ma'; 'wo'; 're']",na
11935,4,"['re'; 'ha'; 'ki'; 'na'; 'ma'; 'tsu'; 'o'; 'ya'; 'su']",tsu
11936,5,"['na'; 'o'; 'tsu'; 'su'; 'ki'; 'wo'; 'ya'; 'ma'; 'ha']",tsu
11937,4,"['na'; 'tsu'; 'ha'; 'o'; 're'; 'ya'; 'ki'; 'ma'; 'su']",na
11938,2,"['re'; 'ki'; 'na'; 'ha'; 'o'; 'tsu'; 'ma'; 'su'; 'wo']",tsu
11939,8,"['su'; 're'; 'o'; 'ya'; 'ki'; 'na'; 'tsu'; 'ha'; 'wo']",na
11940,7,"['ya'; 'tsu'; 'ma'; 'wo'; 'na'; 'ha'; 're'; 'ki'; 'su']",tsu
11941,9,"['su'; 'wo'; 'o'; 'ma'; 'ya'; 'ha'; 'tsu'; 'ki'; 're']",su
11942,2,"['re'; 'na'; 'ha'; 'tsu'; 'ma'; 'wo'; 'ki'; 'o'; 'su']",na
11943,3,"['ma'; 'na'; 'tsu'; 're'; 'ha'; 'ki'; 'o'; 'wo'; 'su']",na
11944,1,"['wo'; 'na'; 'ma'; 'su'; 'ya'; 're'; 'ki'; 'ha'; 'o']",na
11945,9,"['ki'; 'ya'; 'tsu'; 're'; 'su'; 'ha'; 'ma'; 'o'; 'wo']",tsu
11946,8,"['na'; 'ha'; 're'; 'tsu'; 'ya'; 'su'; 'o'; 'ki'; 'wo']",na
11947,8,"['ha'; 're'; 'o'; 'ki'; 'tsu'; 'wo'; 'na'; 'su'; 'ya']",tsu
11948,0,"['ha'; 'ki'; 'na'; 'su'; 'tsu'; 'wo'; 'o'; 'ma'; 're']",ki
11949,5,"['ya'; 'o'; 'su'; 'ki'; 'ma'; 'wo'; 'ha'; 'na'; 'tsu']",su
11950,0,"['o'; 'ma'; 're'; 'su'; 'ha'; 'tsu'; 'wo'; 'na'; 'ki']",su
11951,3,"['o'; 're'; 'su'; 'ha'; 'na'; 'ma'; 'ki'; 'tsu'; 'wo']",su
11952,6,"['tsu'; 'ki'; 'su'; 're'; 'na'; 'ya'; 'o'; 'ma'; 'wo']",ki
11953,3,"['tsu'; 'ki'; 'wo'; 'na'; 'ha'; 're'; 'ma'; 'o'; 'su']",ki
11954,5,"['wo'; 'tsu'; 'ya'; 'ki'; 'o'; 'ma'; 'ha'; 'su'; 'na']",na
11955,0,"['su'; 'na'; 'wo'; 'ki'; 'tsu'; 're'; 'o'; 'ma'; 'ha']",na
11956,1,"['o'; 'na'; 'wo'; 're'; 'su'; 'ha'; 'ya'; 'ma'; 'ki']",na
11957,5,"['ki'; 'na'; 'ma'; 'ha'; 'o'; 'ya'; 'tsu'; 'wo'; 'su']",na
11958,2,"['re'; 'tsu'; 'o'; 'ha'; 'ki'; 'na'; 'ma'; 'wo'; 'su']",na
11959,4,"['o'; 'na'; 'ha'; 'ma'; 'tsu'; 'ki'; 'ya'; 'su'; 're']",tsu
11960,5,"['ma'; 'ha'; 'tsu'; 'ya'; 'o'; 'na'; 'ki'; 'wo'; 'su']",na
11961,1,"['su'; 'na'; 're'; 'o'; 'ki'; 'ya'; 'ma'; 'wo'; 'ha']",na
11962,8,"['na'; 're'; 'su'; 'ha'; 'ya'; 'tsu'; 'wo'; 'o'; 'ki']",su
11963,5,"['tsu'; 'ma'; 'wo'; 'ya'; 'su'; 'na'; 'ki'; 'o'; 'ha']",na
11964,6,"['tsu'; 'ma'; 'ya'; 'wo'; 'o'; 'su'; 'ki'; 're'; 'na']",na
11965,0,"['tsu'; 'na'; 're'; 'ki'; 'o'; 'wo'; 'su'; 'ma'; 'ha']",na
11966,7,"['ki'; 'su'; 'wo'; 'tsu'; 'ma'; 'ha'; 'na'; 'ya'; 're']",su
11967,3,"['ki'; 'tsu'; 'ma'; 'o'; 'na'; 'su'; 'wo'; 're'; 'ha']",tsu
11968,5,"['ya'; 'tsu'; 'na'; 'su'; 'ki'; 'ma'; 'o'; 'wo'; 'ha']",na
11969,0,"['na'; 'ha'; 'ma'; 'wo'; 'su'; 'o'; 're'; 'ki'; 'tsu']",na
11970,6,"['na'; 'ki'; 're'; 'ma'; 'o'; 'wo'; 'su'; 'tsu'; 'ya']",su
11971,4,"['ya'; 'su'; 'ma'; 'na'; 'o'; 're'; 'ha'; 'tsu'; 'ki']",su
11972,8,"['re'; 'ha'; 'na'; 'tsu'; 'ya'; 'wo'; 'ki'; 'su'; 'o']",na
11973,6,"['o'; 'wo'; 'ma'; 'na'; 'ya'; 'su'; 'ki'; 're'; 'tsu']",su
11974,4,"['o'; 'tsu'; 're'; 'na'; 'ya'; 'ma'; 'ha'; 'ki'; 'su']",tsu
11975,8,"['o'; 'ya'; 'su'; 'wo'; 'na'; 'ki'; 'tsu'; 're'; 'ha']",ha
11976,8,"['o'; 'ya'; 'wo'; 'ha'; 'tsu'; 'na'; 'ki'; 'su'; 're']",tsu
11977,1,"['re'; 'ha'; 'ki'; 'ma'; 'wo'; 'na'; 'o'; 'su'; 'ya']",na
11978,1,"['ma'; 'wo'; 'su'; 'ki'; 'na'; 'ha'; 'ya'; 'o'; 're']",na
11979,6,"['tsu'; 'na'; 'wo'; 'ki'; 're'; 'ma'; 'o'; 'ya'; 'su']",na
11980,4,"['su'; 'ki'; 'ha'; 'tsu'; 'ya'; 're'; 'ma'; 'o'; 'na']",ki
11981,0,"['re'; 'o'; 'ma'; 'ki'; 'tsu'; 'su'; 'na'; 'wo'; 'ha']",tsu
11982,5,"['su'; 'wo'; 'ki'; 'na'; 'ya'; 'ma'; 'ha'; 'o'; 'tsu']",su
11983,2,"['ki'; 'ha'; 'tsu'; 'ma'; 'wo'; 're'; 'o'; 'na'; 'su']",tsu
11984,5,"['ma'; 'ha'; 'na'; 'su'; 'ya'; 'wo'; 'tsu'; 'ki'; 'o']",su
11985,7,"['su'; 'na'; 'ya'; 'wo'; 'tsu'; 'ha'; 'ma'; 'ki'; 're']",na
11986,5,"['na'; 'ma'; 'tsu'; 'ki'; 'ya'; 'o'; 'ha'; 'wo'; 'su']",na
11987,3,"['ma'; 'tsu'; 're'; 'su'; 'ha'; 'o'; 'wo'; 'na'; 'ki']",tsu
11988,3,"['na'; 're'; 'tsu'; 'o'; 'su'; 'ki'; 'ha'; 'ma'; 'wo']",na
11989,3,"['su'; 'ki'; 'tsu'; 'wo'; 'o'; 'ha'; 're'; 'na'; 'ma']",ki
11990,7,"['ma'; 'ki'; 'na'; 'ya'; 'su'; 'ha'; 'wo'; 'tsu'; 're']",ki
11991,0,"['su'; 'ki'; 'tsu'; 'na'; 'ha'; 'ma'; 'wo'; 're'; 'o']",na
11992,0,"['na'; 'o'; 'ha'; 'wo'; 'su'; 're'; 'ki'; 'tsu'; 'ma']",na
11993,9,"['ki'; 'ma'; 'tsu'; 'su'; 'ha'; 'wo'; 're'; 'ya'; 'o']",tsu
11994,0,"['na'; 'o'; 'ha'; 'su'; 'ki'; 'tsu'; 're'; 'ma'; 'wo']",na
11995,3,"['su'; 'tsu'; 'ki'; 'ha'; 'ma'; 're'; 'wo'; 'na'; 'o']",na
11996,1,"['ha'; 'na'; 'wo'; 'ma'; 'ya'; 'su'; 're'; 'ki'; 'o']",na
11997,6,"['wo'; 'ya'; 'o'; 'su'; 'ma'; 'na'; 'ki'; 'tsu'; 're']",su
11998,7,"['tsu'; 'ki'; 'ha'; 'ma'; 're'; 'su'; 'na'; 'wo'; 'ya']",ki
11999,6,"['ma'; 'na'; 'wo'; 'su'; 'o'; 'ya'; 'ki'; 're'; 'tsu']",na
12000,2,"['su'; 'ha'; 're'; 'ma'; 'wo'; 'ki'; 'na'; 'tsu'; 'o']",na
12001,9,"['ki'; 'o'; 'tsu'; 'ma'; 'su'; 'ya'; 're'; 'ha'; 'wo']",tsu
12002,0,"['wo'; 'na'; 'ki'; 'ma'; 'ha'; 'su'; 'o'; 're'; 'tsu']",na
12003,5,"['na'; 'su'; 'o'; 'ma'; 'wo'; 'ki'; 'tsu'; 'ya'; 'ha']",su
12004,0,"['tsu'; 'ha'; 'ma'; 'su'; 'wo'; 're'; 'ki'; 'na'; 'o']",ha
12005,8,"['na'; 'su'; 'tsu'; 'wo'; 'o'; 'ha'; 'ya'; 're'; 'ki']",na
12006,2,"['tsu'; 'na'; 'ha'; 'o'; 're'; 'ma'; 'wo'; 'ki'; 'su']",na
12007,5,"['wo'; 'ha'; 'ya'; 'tsu'; 'na'; 'ki'; 'o'; 'su'; 'ma']",na
12008,6,"['ki'; 'tsu'; 're'; 'ma'; 'o'; 'su'; 'na'; 'ya'; 'wo']",ki
12009,7,"['ma'; 'ha'; 'wo'; 're'; 'ya'; 'su'; 'na'; 'ki'; 'tsu']",su
