index,true_label,candidate_labels,complementary_label
358,9,"['medium_mammals'; 'reptiles'; 'large_carnivores'; 'large_omnivores_and_herbivores'; 'large_natural_outdoor_scenes'; 'insects'; 'household_electrical_devices'; 'food_containers'; 'flowers'; 'non-insect_invertebrates']",household_electrical_devices
359,10,"['trees'; 'vehicles_2'; 'large_carnivores'; 'non-insect_invertebrates'; 'food_containers'; 'medium_mammals'; 'small_mammals'; 'reptiles'; 'fruit_and_vegetables'; 'flowers']",vehicles_2
360,8,"['food_containers'; 'aquatic_mammals'; 'insects'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'non-insect_invertebrates'; 'reptiles'; 'household_electrical_devices'; 'vehicles_1']",food_containers
361,16,"['vehicles_1'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'trees'; 'fish'; 'large_omnivores_and_herbivores'; 'aquatic_mammals'; 'insects'; 'reptiles'; 'non-insect_invertebrates']",household_electrical_devices
362,2,"['insects'; 'large_natural_outdoor_scenes'; 'vehicles_1'; 'vehicles_2'; 'people'; 'aquatic_mammals'; 'small_mammals'; 'large_carnivores'; 'food_containers'; 'household_electrical_devices']",vehicles_1
363,13,"['food_containers'; 'fruit_and_vegetables'; 'household_electrical_devices'; 'large_carnivores'; 'trees'; 'aquatic_mammals'; 'reptiles'; 'vehicles_1'; 'medium_mammals'; 'large_natural_outdoor_scenes']",large_natural_outdoor_scenes
364,13,"['trees'; 'household_electrical_devices'; 'medium_mammals'; 'aquatic_mammals'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes'; 'large_carnivores'; 'reptiles'; 'vehicles_1'; 'food_containers']",household_electrical_devices
365,16,"['large_omnivores_and_herbivores'; 'household_electrical_devices'; 'fish'; 'vehicles_1'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'reptiles'; 'insects'; 'aquatic_mammals'; 'trees']",household_electrical_devices
366,0,"['fish'; 'food_containers'; 'flowers'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'large_carnivores'; 'trees'; 'fruit_and_vegetables'; 'medium_mammals'; 'vehicles_2']",food_containers
367,14,"['insects'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'aquatic_mammals'; 'large_carnivores'; 'food_containers'; 'fruit_and_vegetables'; 'large_man-made_outdoor_things'; 'medium_mammals'; 'household_electrical_devices']",fruit_and_vegetables
368,11,"['medium_mammals'; 'vehicles_2'; 'insects'; 'aquatic_mammals'; 'flowers'; 'fish'; 'people'; 'food_containers'; 'non-insect_invertebrates'; 'large_carnivores']",fish
369,11,"['flowers'; 'large_carnivores'; 'aquatic_mammals'; 'fish'; 'insects'; 'food_containers'; 'people'; 'non-insect_invertebrates'; 'medium_mammals'; 'vehicles_2']",fish
370,18,"['flowers'; 'people'; 'reptiles'; 'household_furniture'; 'small_mammals'; 'large_man-made_outdoor_things'; 'trees'; 'large_carnivores'; 'vehicles_2'; 'fruit_and_vegetables']",fruit_and_vegetables
371,9,"['large_carnivores'; 'medium_mammals'; 'food_containers'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'insects'; 'flowers'; 'reptiles'; 'large_omnivores_and_herbivores'; 'large_natural_outdoor_scenes']",household_electrical_devices
372,1,"['aquatic_mammals'; 'fruit_and_vegetables'; 'vehicles_1'; 'large_natural_outdoor_scenes'; 'large_man-made_outdoor_things'; 'flowers'; 'people'; 'food_containers'; 'small_mammals'; 'trees']",fruit_and_vegetables
373,10,"['reptiles'; 'trees'; 'large_carnivores'; 'food_containers'; 'medium_mammals'; 'vehicles_2'; 'flowers'; 'small_mammals'; 'fruit_and_vegetables'; 'non-insect_invertebrates']",vehicles_2
374,5,"['large_omnivores_and_herbivores'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes'; 'medium_mammals'; 'insects'; 'aquatic_mammals'; 'food_containers'; 'fish'; 'vehicles_1'; 'trees']",fish
375,13,"['fruit_and_vegetables'; 'food_containers'; 'large_natural_outdoor_scenes'; 'aquatic_mammals'; 'reptiles'; 'large_carnivores'; 'trees'; 'medium_mammals'; 'vehicles_1'; 'household_electrical_devices']",aquatic_mammals
376,11,"['non-insect_invertebrates'; 'insects'; 'people'; 'medium_mammals'; 'food_containers'; 'vehicles_2'; 'flowers'; 'aquatic_mammals'; 'fish'; 'large_carnivores']",flowers
377,7,"['flowers'; 'household_furniture'; 'trees'; 'large_natural_outdoor_scenes'; 'medium_mammals'; 'food_containers'; 'small_mammals'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things']",household_furniture
378,18,"['fruit_and_vegetables'; 'small_mammals'; 'vehicles_2'; 'flowers'; 'large_carnivores'; 'trees'; 'household_furniture'; 'people'; 'large_man-made_outdoor_things'; 'reptiles']",fruit_and_vegetables
379,4,"['medium_mammals'; 'vehicles_2'; 'reptiles'; 'fish'; 'trees'; 'large_carnivores'; 'vehicles_1'; 'large_man-made_outdoor_things'; 'small_mammals'; 'insects']",vehicles_2
380,0,"['medium_mammals'; 'large_carnivores'; 'large_man-made_outdoor_things'; 'food_containers'; 'flowers'; 'trees'; 'vehicles_2'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'fish']",large_carnivores
381,19,"['non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'trees'; 'household_furniture'; 'insects'; 'household_electrical_devices'; 'small_mammals'; 'large_carnivores'; 'vehicles_1'; 'large_natural_outdoor_scenes']",trees
382,14,"['non-insect_invertebrates'; 'fruit_and_vegetables'; 'household_electrical_devices'; 'large_carnivores'; 'aquatic_mammals'; 'medium_mammals'; 'large_omnivores_and_herbivores'; 'food_containers'; 'large_man-made_outdoor_things'; 'insects']",fruit_and_vegetables
383,8,"['food_containers'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'aquatic_mammals'; 'vehicles_1'; 'reptiles'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'insects'; 'medium_mammals']",household_electrical_devices
384,19,"['large_man-made_outdoor_things'; 'vehicles_1'; 'insects'; 'small_mammals'; 'large_natural_outdoor_scenes'; 'household_furniture'; 'household_electrical_devices'; 'large_carnivores'; 'trees'; 'non-insect_invertebrates']",insects
385,3,"['non-insect_invertebrates'; 'household_furniture'; 'small_mammals'; 'large_omnivores_and_herbivores'; 'insects'; 'household_electrical_devices'; 'reptiles'; 'medium_mammals'; 'fish'; 'large_man-made_outdoor_things']",household_furniture
386,8,"['vehicles_1'; 'non-insect_invertebrates'; 'reptiles'; 'medium_mammals'; 'household_electrical_devices'; 'aquatic_mammals'; 'food_containers'; 'large_man-made_outdoor_things'; 'insects'; 'large_omnivores_and_herbivores']",household_electrical_devices
387,14,"['insects'; 'fruit_and_vegetables'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'medium_mammals'; 'large_carnivores'; 'aquatic_mammals'; 'food_containers']",insects
388,6,"['flowers'; 'medium_mammals'; 'large_omnivores_and_herbivores'; 'food_containers'; 'household_electrical_devices'; 'fruit_and_vegetables'; 'vehicles_2'; 'large_carnivores'; 'vehicles_1'; 'non-insect_invertebrates']",flowers
389,0,"['large_carnivores'; 'food_containers'; 'trees'; 'medium_mammals'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'vehicles_2'; 'fish'; 'flowers'; 'fruit_and_vegetables']",large_carnivores
390,18,"['large_carnivores'; 'fruit_and_vegetables'; 'reptiles'; 'small_mammals'; 'large_man-made_outdoor_things'; 'household_furniture'; 'people'; 'vehicles_2'; 'flowers'; 'trees']",large_man-made_outdoor_things
391,15,"['large_man-made_outdoor_things'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'flowers'; 'large_carnivores'; 'large_natural_outdoor_scenes'; 'small_mammals'; 'food_containers'; 'vehicles_1'; 'trees']",large_man-made_outdoor_things
392,18,"['trees'; 'fruit_and_vegetables'; 'large_carnivores'; 'vehicles_2'; 'large_man-made_outdoor_things'; 'household_furniture'; 'flowers'; 'small_mammals'; 'people'; 'reptiles']",fruit_and_vegetables
393,7,"['household_furniture'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'non-insect_invertebrates'; 'trees'; 'small_mammals'; 'food_containers'; 'large_natural_outdoor_scenes'; 'flowers'; 'medium_mammals']",household_furniture
394,1,"['large_man-made_outdoor_things'; 'flowers'; 'trees'; 'large_natural_outdoor_scenes'; 'vehicles_1'; 'small_mammals'; 'fruit_and_vegetables'; 'aquatic_mammals'; 'food_containers'; 'people']",vehicles_1
395,8,"['medium_mammals'; 'household_electrical_devices'; 'insects'; 'aquatic_mammals'; 'large_man-made_outdoor_things'; 'food_containers'; 'vehicles_1'; 'large_omnivores_and_herbivores'; 'non-insect_invertebrates'; 'reptiles']",household_electrical_devices
396,16,"['large_omnivores_and_herbivores'; 'aquatic_mammals'; 'non-insect_invertebrates'; 'reptiles'; 'fish'; 'large_man-made_outdoor_things'; 'household_electrical_devices'; 'vehicles_1'; 'trees'; 'insects']",large_omnivores_and_herbivores
397,17,"['vehicles_1'; 'large_man-made_outdoor_things'; 'insects'; 'people'; 'fish'; 'small_mammals'; 'vehicles_2'; 'reptiles'; 'medium_mammals'; 'large_omnivores_and_herbivores']",insects
398,3,"['large_man-made_outdoor_things'; 'small_mammals'; 'fish'; 'large_omnivores_and_herbivores'; 'reptiles'; 'household_furniture'; 'insects'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'medium_mammals']",household_furniture
399,15,"['non-insect_invertebrates'; 'small_mammals'; 'trees'; 'flowers'; 'large_natural_outdoor_scenes'; 'large_carnivores'; 'vehicles_1'; 'large_man-made_outdoor_things'; 'food_containers'; 'household_electrical_devices']",trees
400,0,"['trees'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'fish'; 'vehicles_2'; 'food_containers'; 'large_carnivores'; 'fruit_and_vegetables'; 'flowers'; 'large_man-made_outdoor_things']",vehicles_2
401,14,"['fruit_and_vegetables'; 'non-insect_invertebrates'; 'insects'; 'large_omnivores_and_herbivores'; 'food_containers'; 'medium_mammals'; 'aquatic_mammals'; 'large_carnivores'; 'household_electrical_devices'; 'large_man-made_outdoor_things']",fruit_and_vegetables
402,4,"['reptiles'; 'medium_mammals'; 'insects'; 'large_man-made_outdoor_things'; 'fish'; 'vehicles_2'; 'vehicles_1'; 'large_carnivores'; 'trees'; 'small_mammals']",fish
403,5,"['vehicles_1'; 'fish'; 'trees'; 'large_natural_outdoor_scenes'; 'large_omnivores_and_herbivores'; 'aquatic_mammals'; 'medium_mammals'; 'food_containers'; 'insects'; 'fruit_and_vegetables']",fish
404,18,"['small_mammals'; 'people'; 'trees'; 'vehicles_2'; 'large_carnivores'; 'flowers'; 'reptiles'; 'household_furniture'; 'large_man-made_outdoor_things'; 'fruit_and_vegetables']",people
405,5,"['fish'; 'large_natural_outdoor_scenes'; 'insects'; 'trees'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'fruit_and_vegetables'; 'food_containers'; 'aquatic_mammals'; 'vehicles_1']",large_natural_outdoor_scenes
406,17,"['large_omnivores_and_herbivores'; 'vehicles_2'; 'reptiles'; 'fish'; 'insects'; 'large_man-made_outdoor_things'; 'small_mammals'; 'vehicles_1'; 'medium_mammals'; 'people']",reptiles
407,7,"['large_natural_outdoor_scenes'; 'food_containers'; 'medium_mammals'; 'small_mammals'; 'household_furniture'; 'trees'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'flowers']",food_containers
408,18,"['large_man-made_outdoor_things'; 'small_mammals'; 'flowers'; 'fruit_and_vegetables'; 'reptiles'; 'large_carnivores'; 'people'; 'vehicles_2'; 'trees'; 'household_furniture']",Small mammals
409,6,"['vehicles_2'; 'food_containers'; 'fruit_and_vegetables'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'flowers'; 'vehicles_1'; 'large_omnivores_and_herbivores'; 'large_carnivores'; 'medium_mammals']",fruit_and_vegetables
410,8,"['vehicles_1'; 'reptiles'; 'insects'; 'aquatic_mammals'; 'large_omnivores_and_herbivores'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'medium_mammals'; 'food_containers'; 'large_man-made_outdoor_things']",household_electrical_devices
411,13,"['fruit_and_vegetables'; 'food_containers'; 'large_natural_outdoor_scenes'; 'household_electrical_devices'; 'medium_mammals'; 'reptiles'; 'large_carnivores'; 'trees'; 'aquatic_mammals'; 'vehicles_1']",fruit_and_vegetables
412,11,"['vehicles_2'; 'food_containers'; 'non-insect_invertebrates'; 'large_carnivores'; 'insects'; 'fish'; 'flowers'; 'aquatic_mammals'; 'people'; 'medium_mammals']",people
413,7,"['small_mammals'; 'household_furniture'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'trees'; 'flowers'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'food_containers'; 'large_natural_outdoor_scenes']",household_furniture
414,4,"['fish'; 'small_mammals'; 'vehicles_2'; 'large_carnivores'; 'medium_mammals'; 'insects'; 'trees'; 'vehicles_1'; 'large_man-made_outdoor_things'; 'reptiles']",fish
415,9,"['large_omnivores_and_herbivores'; 'large_carnivores'; 'flowers'; 'non-insect_invertebrates'; 'food_containers'; 'reptiles'; 'insects'; 'household_electrical_devices'; 'large_natural_outdoor_scenes'; 'medium_mammals']",household_electrical_devices
416,10,"['medium_mammals'; 'food_containers'; 'reptiles'; 'large_carnivores'; 'trees'; 'vehicles_2'; 'small_mammals'; 'flowers'; 'non-insect_invertebrates'; 'fruit_and_vegetables']",vehicles_2
417,19,"['household_electrical_devices'; 'large_natural_outdoor_scenes'; 'large_man-made_outdoor_things'; 'trees'; 'vehicles_1'; 'household_furniture'; 'large_carnivores'; 'small_mammals'; 'non-insect_invertebrates'; 'insects']",household_electrical_devices
418,17,"['large_man-made_outdoor_things'; 'people'; 'small_mammals'; 'medium_mammals'; 'vehicles_1'; 'reptiles'; 'vehicles_2'; 'insects'; 'fish'; 'large_omnivores_and_herbivores']",people
419,2,"['vehicles_1'; 'aquatic_mammals'; 'insects'; 'household_electrical_devices'; 'people'; 'vehicles_2'; 'large_carnivores'; 'food_containers'; 'small_mammals'; 'large_natural_outdoor_scenes']",aquatic_mammals
420,7,"['large_man-made_outdoor_things'; 'household_furniture'; 'large_omnivores_and_herbivores'; 'small_mammals'; 'food_containers'; 'large_natural_outdoor_scenes'; 'medium_mammals'; 'trees'; 'non-insect_invertebrates'; 'flowers']",Household furniture
421,18,"['reptiles'; 'small_mammals'; 'household_furniture'; 'large_carnivores'; 'large_man-made_outdoor_things'; 'flowers'; 'vehicles_2'; 'trees'; 'fruit_and_vegetables'; 'people']",reptiles
422,13,"['fruit_and_vegetables'; 'trees'; 'medium_mammals'; 'food_containers'; 'aquatic_mammals'; 'reptiles'; 'large_natural_outdoor_scenes'; 'household_electrical_devices'; 'vehicles_1'; 'large_carnivores']",fruit_and_vegetables
423,10,"['reptiles'; 'non-insect_invertebrates'; 'trees'; 'vehicles_2'; 'small_mammals'; 'large_carnivores'; 'flowers'; 'medium_mammals'; 'fruit_and_vegetables'; 'food_containers']",trees
424,5,"['medium_mammals'; 'food_containers'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes'; 'trees'; 'vehicles_1'; 'aquatic_mammals'; 'insects'; 'large_omnivores_and_herbivores'; 'fish']",fish
425,17,"['large_omnivores_and_herbivores'; 'vehicles_2'; 'medium_mammals'; 'reptiles'; 'large_man-made_outdoor_things'; 'insects'; 'small_mammals'; 'fish'; 'vehicles_1'; 'people']",large_omnivores_and_herbivores
426,1,"['aquatic_mammals'; 'flowers'; 'large_man-made_outdoor_things'; 'vehicles_1'; 'trees'; 'small_mammals'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes'; 'food_containers'; 'people']",trees
427,18,"['large_carnivores'; 'flowers'; 'reptiles'; 'small_mammals'; 'household_furniture'; 'fruit_and_vegetables'; 'vehicles_2'; 'large_man-made_outdoor_things'; 'trees'; 'people']",flowers
428,8,"['medium_mammals'; 'insects'; 'food_containers'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'vehicles_1'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'reptiles'; 'aquatic_mammals']",food_containers
429,7,"['household_furniture'; 'large_natural_outdoor_scenes'; 'large_man-made_outdoor_things'; 'flowers'; 'food_containers'; 'small_mammals'; 'medium_mammals'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'trees']",household_furniture
430,11,"['people'; 'insects'; 'food_containers'; 'non-insect_invertebrates'; 'vehicles_2'; 'medium_mammals'; 'aquatic_mammals'; 'fish'; 'large_carnivores'; 'flowers']",insects
431,9,"['insects'; 'large_carnivores'; 'non-insect_invertebrates'; 'large_natural_outdoor_scenes'; 'reptiles'; 'flowers'; 'medium_mammals'; 'large_omnivores_and_herbivores'; 'food_containers'; 'household_electrical_devices']",household_electrical_devices
432,16,"['insects'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'large_omnivores_and_herbivores'; 'aquatic_mammals'; 'trees'; 'non-insect_invertebrates'; 'reptiles'; 'vehicles_1'; 'fish']",household_electrical_devices
433,3,"['reptiles'; 'medium_mammals'; 'small_mammals'; 'fish'; 'household_furniture'; 'household_electrical_devices'; 'large_omnivores_and_herbivores'; 'insects'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things']",household_furniture
434,10,"['reptiles'; 'medium_mammals'; 'food_containers'; 'fruit_and_vegetables'; 'vehicles_2'; 'non-insect_invertebrates'; 'flowers'; 'large_carnivores'; 'trees'; 'small_mammals']",food_containers
435,12,"['reptiles'; 'non-insect_invertebrates'; 'fruit_and_vegetables'; 'large_man-made_outdoor_things'; 'household_furniture'; 'fish'; 'insects'; 'household_electrical_devices'; 'food_containers'; 'people']",fish
436,10,"['food_containers'; 'large_carnivores'; 'non-insect_invertebrates'; 'medium_mammals'; 'reptiles'; 'fruit_and_vegetables'; 'flowers'; 'trees'; 'small_mammals'; 'vehicles_2']",fruit_and_vegetables
437,7,"['flowers'; 'large_natural_outdoor_scenes'; 'trees'; 'small_mammals'; 'non-insect_invertebrates'; 'food_containers'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'household_furniture']",flowers
438,0,"['large_carnivores'; 'flowers'; 'vehicles_2'; 'medium_mammals'; 'food_containers'; 'fish'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'fruit_and_vegetables'; 'trees']",vehicles_2
439,12,"['insects'; 'fruit_and_vegetables'; 'non-insect_invertebrates'; 'fish'; 'large_man-made_outdoor_things'; 'food_containers'; 'household_electrical_devices'; 'reptiles'; 'household_furniture'; 'people']",fruit_and_vegetables
